location,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
Brazil,1990-01-01 00:00:00+00:00,63.0,24.2395,16.6395,20.122833,25.820713,17.452696,21.414865,0,0,47455.816,30385.447,5.5,5.5,0.0,8.0,11.879999,32.039997,8.48422,19.18,3.6996357
Brazil,1990-01-02 00:00:00+00:00,63.0,22.7395,17.2395,19.774916,23.408276,18.380022,21.189306,0,0,47439.312,19340.414,8.8,8.8,0.0,12.0,12.245293,30.599998,349.3951,13.58,2.6847734
Brazil,1990-01-03 00:00:00+00:00,53.0,21.2895,17.689499,19.162416,22.334827,19.019821,20.635817,0,0,47421.473,316.1142,6.2000003,6.2000003,0.0,18.0,10.239453,21.599998,9.2197075,7.14,1.6441761
Brazil,1990-01-04 00:00:00+00:00,63.0,23.3395,14.9395,18.933252,25.4679,15.325386,19.767502,0,0,47402.324,43279.285,13.5,13.5,0.0,9.0,13.207634,36.719997,27.465424,21.62,3.936768
Brazil,1990-01-05 00:00:00+00:00,53.0,23.189499,14.1895,18.656168,24.174202,14.891491,19.403967,0,0,47381.9,43408.51,0.9,0.9,0.0,3.0,13.276144,35.28,65.35083,20.7,3.8495605
Brazil,1990-01-06 00:00:00+00:00,61.0,24.3395,17.3395,19.816582,25.11711,17.787964,20.331144,0,0,47360.215,43409.633,3.4,3.4,0.0,6.0,15.807239,37.44,73.70483,21.21,3.977972
Brazil,1990-01-07 00:00:00+00:00,2.0,24.3895,13.339499,19.256166,25.361921,13.195269,19.023283,0,0,47337.305,43694.805,0.0,0.0,0.0,0.0,15.7908325,37.079998,72.181046,29.66,5.612464
Brazil,1990-01-08 00:00:00+00:00,2.0,24.439499,12.6395,18.816584,25.572493,12.327703,18.895264,0,0,47313.19,43802.895,0.0,0.0,0.0,0.0,9.449572,26.64,60.930412,27.65,5.1639466
Brazil,1990-01-09 00:00:00+00:00,2.0,24.2895,13.8895,19.324915,24.76153,13.64043,19.431623,0,0,47287.91,42284.816,0.0,0.0,0.0,0.0,10.538843,27.359999,33.87083,22.65,4.3777876
Brazil,1990-01-10 00:00:00+00:00,3.0,25.5895,15.2395,20.68325,27.712627,14.9928055,20.986666,0,0,47261.477,43701.31,0.0,0.0,0.0,0.0,11.542478,29.519999,21.492983,26.09,5.1868167
Brazil,1990-01-11 00:00:00+00:00,51.0,24.4895,16.7895,20.787416,26.394915,17.369425,21.561224,0,0,47233.87,43341.99,1.3,1.3,0.0,7.0,13.009903,33.48,41.369705,22.83,4.4792757
Brazil,1990-01-12 00:00:00+00:00,51.0,25.7895,15.589499,21.079084,28.487347,15.914885,21.952478,0,0,47204.773,43588.605,0.1,0.1,0.0,1.0,10.00256,25.56,69.24585,26.46,5.201155
Brazil,1990-01-13 00:00:00+00:00,1.0,25.689499,14.3895,20.593664,27.82109,14.243538,20.870321,0,0,47174.188,43700.15,0.0,0.0,0.0,0.0,11.720751,30.599998,89.70104,29.54,5.8152027
Brazil,1990-01-14 00:00:00+00:00,0.0,25.1395,13.339499,19.672834,26.660845,13.0714035,19.673834,0,0,47142.176,43841.984,0.0,0.0,0.0,0.0,11.726277,30.599998,87.05362,30.73,5.9064817
Brazil,1990-01-15 00:00:00+00:00,2.0,26.0395,13.589499,19.8895,28.923504,13.104109,20.204638,0,0,47108.8,43662.652,0.0,0.0,0.0,0.0,8.669949,24.84,82.04699,30.04,5.8769436
Brazil,1990-01-16 00:00:00+00:00,3.0,26.1395,13.6895,20.20825,28.24524,12.847544,20.275604,0,0,47074.13,43299.594,0.0,0.0,0.0,0.0,9.290511,27.0,75.826256,26.79,5.3820543
Brazil,1990-01-17 00:00:00+00:00,2.0,26.189499,13.9895,20.512417,28.118591,13.537113,20.516212,0,0,47038.21,43707.332,0.0,0.0,0.0,0.0,11.592894,29.88,78.89244,26.42,5.4265227
Brazil,1990-01-18 00:00:00+00:00,1.0,26.6395,14.9895,21.181166,28.439617,14.989258,21.183496,0,0,47001.117,43708.68,0.0,0.0,0.0,0.0,13.779114,33.12,85.83241,28.18,5.8628006
Brazil,1990-01-19 00:00:00+00:00,3.0,25.4895,14.1895,20.38325,24.688208,13.903271,19.690182,0,0,46962.902,43630.84,0.0,0.0,0.0,0.0,16.45007,38.88,80.00978,24.84,5.2210913
Brazil,1990-01-20 00:00:00+00:00,3.0,26.689499,14.8895,20.839499,27.816395,15.118397,20.86085,0,0,46923.633,43557.727,0.0,0.0,0.0,0.0,15.815435,36.0,83.16814,27.93,5.6540737
Brazil,1990-01-21 00:00:00+00:00,2.0,27.3395,14.039499,21.110334,30.016819,14.038597,21.652,0,0,46883.367,43484.508,0.0,0.0,0.0,0.0,10.00256,27.72,84.16222,28.5,5.706986
Brazil,1990-01-22 00:00:00+00:00,3.0,27.689499,15.6395,21.783249,30.66491,15.26774,22.521742,0,0,46842.156,43701.844,0.0,0.0,0.0,0.0,10.495713,27.72,48.878624,28.89,5.773093
Brazil,1990-01-23 00:00:00+00:00,2.0,29.189499,15.589499,22.614502,31.138405,15.455305,23.174416,0,0,46800.066,43628.2,0.0,0.0,0.0,0.0,10.239453,27.72,43.625214,30.4,6.2463217
Brazil,1990-01-24 00:00:00+00:00,2.0,30.2395,16.0895,23.4145,32.650948,15.95573,24.162996,0,0,46757.152,43410.668,0.0,0.0,0.0,0.0,9.028754,26.64,57.411663,30.06,6.275521
Brazil,1990-01-25 00:00:00+00:00,53.0,29.3395,17.439499,23.283249,32.483322,17.920967,24.449232,0,0,46713.477,43168.13,0.8,0.8,0.0,1.0,8.647496,24.84,105.29659,26.55,5.6755443
Brazil,1990-01-26 00:00:00+00:00,53.0,28.0395,18.939499,23.226997,29.710526,20.359606,24.259748,0,0,46669.086,42374.9,2.2,2.2,0.0,7.0,12.599999,38.16,98.89922,25.96,5.5504265
Brazil,1990-01-27 00:00:00+00:00,3.0,25.4895,17.9895,21.639498,24.868164,17.200926,20.70637,0,0,46624.04,40694.87,0.0,0.0,0.0,0.0,19.083395,42.12,88.26997,25.41,5.6548615
Brazil,1990-01-28 00:00:00+00:00,3.0,25.5395,15.8895,20.599916,24.848312,15.045692,19.188862,0,0,46578.395,43136.008,0.0,0.0,0.0,0.0,19.829433,45.36,79.554146,24.24,5.5159698
Brazil,1990-01-29 00:00:00+00:00,3.0,26.5895,16.1395,21.143663,26.518135,15.834106,20.259087,0,0,46532.203,43035.77,0.0,0.0,0.0,0.0,17.698677,41.399998,85.91013,24.7,5.594292
Brazil,1990-01-30 00:00:00+00:00,3.0,26.7895,17.3895,21.654085,26.648308,17.202282,20.87222,0,0,46485.52,43026.293,0.0,0.0,0.0,0.0,16.919998,40.68,89.462326,29.13,6.303506
Brazil,1990-01-31 00:00:00+00:00,3.0,25.8395,16.8895,21.427,26.177132,17.21304,20.901428,0,0,46438.3,41260.516,0.0,0.0,0.0,0.0,16.954432,41.039997,87.744354,25.84,5.574488
Brazil,1990-02-01 00:00:00+00:00,3.0,26.439499,15.2395,21.191584,25.991886,15.473753,20.423689,0,0,46390.074,43282.855,0.0,0.0,0.0,0.0,17.28,39.6,90.36078,29.11,6.216617
Brazil,1990-02-02 00:00:00+00:00,2.0,26.3395,16.1395,21.177002,25.253849,15.771904,19.755033,0,0,46340.82,43051.38,0.0,0.0,0.0,0.0,20.5484,47.519997,92.965675,29.91,6.6066537
Brazil,1990-02-03 00:00:00+00:00,3.0,26.439499,16.7395,21.085335,25.665535,16.733505,20.185537,0,0,46290.6,43060.023,0.0,0.0,0.0,0.0,18.374111,41.760002,93.54858,25.71,5.6613927
Brazil,1990-02-04 00:00:00+00:00,51.0,24.939499,16.8395,20.785334,24.55883,17.135323,20.21757,0,0,46239.484,42992.277,0.1,0.1,0.0,1.0,17.015474,39.239998,94.11757,22.66,4.9282203
Brazil,1990-02-05 00:00:00+00:00,3.0,24.689499,16.439499,20.570753,24.529795,16.555855,20.098185,0,0,46187.54,43025.78,0.0,0.0,0.0,0.0,16.299694,38.88,89.15854,23.64,4.9843955
Brazil,1990-02-06 00:00:00+00:00,3.0,26.8395,16.189499,21.372835,28.440514,15.862242,21.056992,0,0,46134.824,42934.33,0.0,0.0,0.0,0.0,14.618837,37.44,85.65311,29.08,6.18094
Brazil,1990-02-07 00:00:00+00:00,1.0,27.7395,14.539499,21.439499,29.193588,13.772905,20.982029,0,0,46081.406,43085.062,0.0,0.0,0.0,0.0,12.413476,32.039997,91.26597,29.32,6.1893363
Brazil,1990-02-08 00:00:00+00:00,1.0,28.7395,14.589499,22.05825,31.15335,13.973827,21.96141,0,0,46027.344,42935.61,0.0,0.0,0.0,0.0,8.669949,24.48,86.18598,29.77,6.2668657
Brazil,1990-02-09 00:00:00+00:00,3.0,28.189499,16.3395,22.710335,30.771465,16.044874,22.746408,0,0,45972.703,42792.67,0.0,0.0,0.0,0.0,10.636766,30.239998,60.011135,26.6,5.6601224
Brazil,1990-02-10 00:00:00+00:00,3.0,28.8395,17.2395,23.372831,30.487518,17.542759,23.62245,0,0,45917.543,42689.305,0.0,0.0,0.0,0.0,7.172949,25.56,120.32353,25.79,5.585497
Brazil,1990-02-11 00:00:00+00:00,63.0,27.8395,18.9895,22.929085,30.555843,20.134962,24.145182,0,0,45861.914,40297.18,6.1,6.1,0.0,8.0,11.165805,28.8,89.31251,19.9,4.337564
Brazil,1990-02-12 00:00:00+00:00,63.0,25.3395,17.7395,21.481169,27.944962,19.684286,23.549013,0,0,45805.89,34800.895,20.699999,20.699999,0.0,14.0,9.220499,27.0,69.87642,18.18,3.5887687
Brazil,1990-02-13 00:00:00+00:00,63.0,25.3895,17.7895,20.839499,28.428272,19.811388,23.153208,0,0,45749.52,27679.396,16.4,16.4,0.0,13.0,10.44,33.48,18.942059,18.49,3.5564044
Brazil,1990-02-14 00:00:00+00:00,55.0,22.7895,18.2895,19.968664,24.596113,20.078854,22.124151,0,0,45692.855,4019.4543,8.599999,8.599999,0.0,15.0,10.233123,30.599998,345.83777,9.88,1.9244181
Brazil,1990-02-15 00:00:00+00:00,61.0,22.9895,18.0395,20.00825,24.55544,19.848803,21.735655,0,0,45635.957,15710.893,13.999999,13.999999,0.0,20.0,12.24,39.96,318.3325,11.56,2.2534156
Brazil,1990-02-16 00:00:00+00:00,63.0,23.0395,17.7395,19.768663,24.380985,19.268728,21.307848,0,0,45578.875,25595.273,14.599999,14.599999,0.0,20.0,14.20062,39.96,315.84332,13.06,2.4386766
Brazil,1990-02-17 00:00:00+00:00,61.0,23.2895,17.9895,19.904085,24.34996,18.898012,21.14123,0,0,45521.68,37226.195,4.8999996,4.8999996,0.0,7.0,14.512064,33.839996,321.41873,14.27,2.6847804
Brazil,1990-02-18 00:00:00+00:00,53.0,23.3895,17.5395,19.958252,25.28848,18.77629,21.330946,0,0,45464.4,33004.383,3.4,3.4,0.0,11.0,13.276144,30.239998,330.99838,15.02,2.8154826
Brazil,1990-02-19 00:00:00+00:00,61.0,25.5895,18.1395,20.849916,28.650013,20.108902,22.936483,0,0,45407.1,39600.0,7.9000006,7.9000006,0.0,12.0,10.1376915,25.56,300.4503,20.02,3.8932204
Brazil,1990-02-20 00:00:00+00:00,53.0,25.0395,17.5895,20.462416,25.511364,18.100891,20.992685,0,0,45349.746,37510.18,6.0999994,6.0999994,0.0,13.0,18.03237,45.719997,91.03222,20.36,4.031536
Brazil,1990-02-21 00:00:00+00:00,51.0,23.5895,17.1395,20.426996,25.986444,17.694605,21.130917,0,0,45291.84,42427.863,1.0,1.0,0.0,5.0,14.973577,36.719997,64.59653,22.54,4.313408
Brazil,1990-02-22 00:00:00+00:00,63.0,25.3395,17.0895,20.585333,28.359718,18.07154,22.222544,0,0,45233.344,34370.008,5.1,5.1,0.0,5.0,11.384199,27.359999,4.763529,21.91,4.1992307
Brazil,1990-02-23 00:00:00+00:00,63.0,24.1395,17.439499,20.283249,25.748728,19.137354,21.989206,0,0,45174.316,31792.834,9.5,9.5,0.0,10.0,14.021525,35.64,344.4105,17.85,3.3879178
Brazil,1990-02-24 00:00:00+00:00,63.0,24.5395,17.2895,20.006165,27.292892,18.528046,21.662172,0,0,45114.805,30799.3,9.099999,9.099999,0.0,16.0,15.683774,41.760002,348.91226,17.88,3.3166378
Brazil,1990-02-25 00:00:00+00:00,63.0,24.5895,17.2895,20.156164,25.822157,18.222486,21.587212,0,0,45054.87,37143.57,8.200001,8.200001,0.0,11.0,14.494192,43.199997,0.40634647,16.85,3.130271
Brazil,1990-02-26 00:00:00+00:00,53.0,25.2895,17.189499,20.799915,27.418617,18.555214,22.430227,0,0,44994.555,42329.42,1.1,1.1,0.0,3.0,13.37825,34.56,356.43137,21.31,4.070672
Brazil,1990-02-27 00:00:00+00:00,51.0,25.0395,16.8895,20.758247,27.305407,18.515656,22.75437,0,0,44933.918,42191.637,1.4000001,1.4000001,0.0,9.0,10.239453,29.519999,19.735235,20.67,3.9764175
Brazil,1990-02-28 00:00:00+00:00,3.0,25.0895,16.6395,20.399916,26.088879,16.982687,20.922544,0,0,44873.0,42293.324,0.0,0.0,0.0,0.0,13.044722,32.039997,70.06292,23.58,4.6811376
Brazil,1990-03-01 00:00:00+00:00,3.0,23.689499,16.189499,19.754084,22.785887,16.196558,19.150053,0,0,44811.863,42253.203,0.0,0.0,0.0,0.0,18.782204,42.12,83.01617,19.78,4.0853553
Brazil,1990-03-02 00:00:00+00:00,3.0,25.439499,16.0895,20.3145,26.488413,16.452538,20.289537,0,0,44750.543,42193.918,0.0,0.0,0.0,0.0,13.698934,34.56,89.921425,27.13,5.36765
Brazil,1990-03-03 00:00:00+00:00,2.0,25.189499,15.539499,20.260332,26.501947,16.016685,20.610138,0,0,44689.094,41416.617,0.0,0.0,0.0,0.0,13.397612,33.839996,90.26607,24.23,4.8013577
Brazil,1990-03-04 00:00:00+00:00,51.0,24.7395,16.7895,20.729082,26.368687,18.034042,21.531227,0,0,44627.56,42074.71,0.7,0.7,0.0,5.0,13.797913,31.68,82.23927,21.32,4.203691
Brazil,1990-03-05 00:00:00+00:00,61.0,25.5395,17.5895,21.1145,28.284927,18.931139,22.6327,0,0,44566.0,42014.89,3.0,3.0,0.0,3.0,11.570515,27.0,75.10906,22.21,4.321789
Brazil,1990-03-06 00:00:00+00:00,55.0,26.439499,16.8895,21.112417,30.458614,18.38794,23.337103,0,0,44504.44,41954.977,3.0,3.0,0.0,10.0,7.5685663,19.8,78.644066,23.45,4.541782
Brazil,1990-03-07 00:00:00+00:00,51.0,26.189499,15.6895,21.202,28.32507,17.009916,22.550962,0,0,44442.945,41895.03,0.8,0.8,0.0,5.0,10.446206,27.359999,83.19102,24.25,4.8483324
Brazil,1990-03-08 00:00:00+00:00,1.0,26.439499,15.8895,21.337418,27.108421,16.240688,21.144201,0,0,44381.55,41835.08,0.0,0.0,0.0,0.0,16.65754,38.88,90.320984,25.95,5.419517
Brazil,1990-03-09 00:00:00+00:00,2.0,26.0895,16.2395,20.94575,27.236118,16.303074,20.590034,0,0,44320.31,41775.18,0.0,0.0,0.0,0.0,15.815435,37.44,85.39913,25.55,5.381825
Brazil,1990-03-10 00:00:00+00:00,2.0,26.0395,15.339499,20.793663,27.447905,15.583857,20.86691,0,0,44259.258,41715.363,0.0,0.0,0.0,0.0,14.869351,34.2,83.81148,22.31,4.5708246
Brazil,1990-03-11 00:00:00+00:00,2.0,26.6395,15.2395,20.674917,28.388992,15.628166,21.25405,0,0,44198.45,41655.69,0.0,0.0,0.0,0.0,11.901798,29.16,85.100975,21.8,4.3781853
Brazil,1990-03-12 00:00:00+00:00,51.0,26.1395,16.189499,21.158249,27.77145,17.018059,22.13388,0,0,44137.836,41595.832,0.5,0.5,0.0,3.0,11.923557,29.519999,85.973785,21.0,4.1927505
Brazil,1990-03-13 00:00:00+00:00,51.0,26.7895,16.2895,22.085333,30.156345,17.46638,23.528847,0,0,44076.977,41535.492,0.1,0.1,0.0,1.0,5.8603754,18.0,122.14188,23.08,4.627515
Brazil,1990-03-14 00:00:00+00:00,2.0,27.2395,18.4895,22.485334,30.329136,19.52082,23.946886,0,0,44015.832,41474.766,0.0,0.0,0.0,0.0,7.386582,24.119999,92.42626,21.11,4.2925544
Brazil,1990-03-15 00:00:00+00:00,63.0,26.9895,17.2395,21.856169,29.72599,18.66877,23.948698,0,0,43954.434,41413.695,8.7,8.7,0.0,11.0,10.24578,25.199999,83.17982,20.53,4.059793
Brazil,1990-03-16 00:00:00+00:00,55.0,27.4895,17.5895,21.729082,29.839214,19.685438,24.058004,0,0,43892.836,39242.28,3.4,3.4,0.0,7.0,6.2145634,24.119999,60.089573,19.58,3.905417
Brazil,1990-03-17 00:00:00+00:00,61.0,25.2395,17.4895,20.683249,28.066513,19.453651,22.968475,0,0,43831.07,34431.688,12.900001,12.900001,0.0,16.0,9.178235,28.08,58.477882,15.92,3.0367641
Brazil,1990-03-18 00:00:00+00:00,53.0,26.0395,17.0895,21.049917,28.24284,18.486883,22.710686,0,0,43769.184,41228.844,2.8000002,2.8000002,0.0,9.0,9.449572,30.960001,81.06198,18.78,3.752431
Brazil,1990-03-19 00:00:00+00:00,2.0,26.189499,15.4395,21.012415,27.456966,15.91799,21.7956,0,0,43707.223,41166.805,0.0,0.0,0.0,0.0,9.931042,27.0,76.74411,23.32,4.6800013
Brazil,1990-03-20 00:00:00+00:00,3.0,26.5895,14.9895,20.8895,28.22808,14.788677,21.20479,0,0,43645.215,41104.633,0.0,0.0,0.0,0.0,9.904906,26.28,91.7025,24.06,4.8635397
Brazil,1990-03-21 00:00:00+00:00,3.0,27.2395,15.1895,21.529083,28.540493,15.025248,21.79547,0,0,43583.207,41042.35,0.0,0.0,0.0,0.0,10.495713,28.08,82.89134,24.42,4.983825
Brazil,1990-03-22 00:00:00+00:00,3.0,27.1395,16.1395,21.7145,27.984512,15.916166,21.769854,0,0,43521.246,40980.016,0.0,0.0,0.0,0.0,12.758432,32.039997,45.840668,23.91,4.9391856
Brazil,1990-03-23 00:00:00+00:00,3.0,26.4895,16.6395,21.668665,26.873344,16.721596,21.924652,0,0,43459.37,35212.426,0.0,0.0,0.0,0.0,11.013882,31.68,7.4313188,16.78,3.706127
Brazil,1990-03-24 00:00:00+00:00,63.0,25.4895,18.189499,21.131166,27.260532,19.141165,22.288843,0,0,43397.617,38505.36,8.2,8.2,0.0,6.0,14.707222,38.16,344.4366,18.5,3.5692875
Brazil,1990-03-25 00:00:00+00:00,63.0,26.2895,17.7895,21.283253,29.022293,19.393589,23.411522,0,0,43336.027,36443.844,11.099999,11.099999,0.0,11.0,13.783817,34.2,327.82138,18.56,3.5143285
Brazil,1990-03-26 00:00:00+00:00,63.0,24.9895,17.2395,20.791582,27.471016,19.403225,23.110064,0,0,43274.637,28557.332,13.500001,13.500001,0.0,6.0,6.3690495,24.84,79.59235,15.79,3.0768893
Brazil,1990-03-27 00:00:00+00:00,61.0,26.0395,17.0895,21.229082,27.75859,18.454006,22.555666,0,0,43213.508,38482.344,2.7,2.7,0.0,2.0,14.007655,33.839996,61.699356,19.67,3.8932147
Brazil,1990-03-28 00:00:00+00:00,3.0,27.3895,15.1395,21.391579,29.188267,15.647554,22.269712,0,0,43152.656,40607.07,0.0,0.0,0.0,0.0,9.422101,25.199999,90.287926,24.04,4.83192
Brazil,1990-03-29 00:00:00+00:00,51.0,26.439499,16.2395,21.13325,27.199633,16.844784,21.414972,0,0,43092.137,40545.496,0.1,0.1,0.0,1.0,15.484185,36.719997,102.67852,21.46,4.4887204
Brazil,1990-03-30 00:00:00+00:00,51.0,24.2395,18.0895,20.737417,24.878922,18.248226,20.960566,0,0,43031.99,40484.203,0.90000004,0.90000004,0.0,5.0,19.852295,45.719997,97.376366,18.26,3.5757954
Brazil,1990-03-31 00:00:00+00:00,2.0,25.189499,17.8395,20.966585,25.679718,18.482582,21.1771,0,0,42972.258,38428.727,0.0,0.0,0.0,0.0,15.273505,36.0,89.082184,17.34,3.6166334
Brazil,1990-04-01 00:00:00+00:00,2.0,26.689499,14.839499,20.70825,28.47725,15.2205715,21.249453,0,0,42912.902,40362.3,0.0,0.0,0.0,0.0,10.365251,27.72,94.11809,23.71,4.7886457
Brazil,1990-04-02 00:00:00+00:00,2.0,26.689499,14.6895,20.697836,28.234646,14.874392,21.311869,0,0,42853.516,40301.08,0.0,0.0,0.0,0.0,10.495713,28.08,85.24875,21.82,4.28643
Brazil,1990-04-03 00:00:00+00:00,2.0,27.0895,16.5395,21.729082,28.772156,17.844845,22.662012,0,0,42794.05,40239.69,0.0,0.0,0.0,0.0,8.209263,21.24,211.10869,21.09,4.3445992
Brazil,1990-04-04 00:00:00+00:00,61.0,26.5395,17.6395,21.624918,29.183987,18.593102,23.1876,0,0,42734.56,39801.36,3.1,3.1,0.0,6.0,8.647496,24.84,104.03626,20.39,4.0219464
Brazil,1990-04-05 00:00:00+00:00,63.0,26.2395,17.2395,20.760332,29.40607,18.840906,23.087515,0,0,42675.062,38033.746,15.7,15.7,0.0,12.0,5.8603754,20.880001,96.43683,18.35,3.5441651
Brazil,1990-04-06 00:00:00+00:00,55.0,26.4895,17.2895,21.491585,28.8474,18.792915,23.49605,0,0,42615.613,39412.266,1.3000001,1.3000001,0.0,2.0,8.049845,24.84,100.27529,20.85,4.0728493
Brazil,1990-04-07 00:00:00+00:00,1.0,27.2895,16.3895,21.962416,28.450706,17.420616,22.992037,0,0,42556.242,39993.19,0.0,0.0,0.0,0.0,12.224107,29.519999,92.35163,22.57,4.6301103
Brazil,1990-04-08 00:00:00+00:00,1.0,27.0395,16.189499,21.595749,28.626423,16.18854,21.98571,0,0,42496.996,39931.543,0.0,0.0,0.0,0.0,12.879752,33.839996,81.500336,22.64,4.641876
Brazil,1990-04-09 00:00:00+00:00,2.0,26.7895,15.789499,21.341583,29.050007,15.763138,22.013819,0,0,42437.906,39574.52,0.0,0.0,0.0,0.0,8.534353,19.44,81.49724,21.01,4.2288446
Brazil,1990-04-10 00:00:00+00:00,3.0,26.689499,16.2895,21.376999,28.474575,16.337547,22.00167,0,0,42379.02,39115.164,0.0,0.0,0.0,0.0,8.089993,24.48,61.990936,21.05,4.2089243
Brazil,1990-04-11 00:00:00+00:00,53.0,25.8395,16.5395,20.774918,27.838158,17.674776,22.378923,0,0,42320.37,39096.348,1.1,1.1,0.0,4.0,9.693296,30.599998,249.0372,19.58,3.781763
Brazil,1990-04-12 00:00:00+00:00,61.0,26.0895,16.7395,20.893667,27.875282,17.997057,22.303171,0,0,42262.004,37342.125,3.1,3.1,0.0,5.0,11.966954,30.239998,80.51388,19.44,3.9174314
Brazil,1990-04-13 00:00:00+00:00,51.0,25.439499,17.939499,21.241583,25.677538,18.645788,21.267076,0,0,42203.96,38338.742,0.2,0.2,0.0,2.0,18.089775,40.32,72.16131,18.58,3.9150724
Brazil,1990-04-14 00:00:00+00:00,2.0,25.8395,15.6395,20.372831,26.023087,15.409616,20.207085,0,0,42146.28,38728.77,0.0,0.0,0.0,0.0,16.279802,37.44,62.295944,19.92,4.070981
Brazil,1990-04-15 00:00:00+00:00,51.0,25.2895,15.4895,20.764498,25.228159,15.557589,20.789068,0,0,42089.01,38110.816,0.1,0.1,0.0,1.0,9.605998,25.56,86.19504,17.96,3.8120704
Brazil,1990-04-16 00:00:00+00:00,51.0,24.3395,15.939499,20.443666,24.783249,16.153288,20.558996,0,0,42032.188,38201.76,0.1,0.1,0.0,1.0,14.20062,33.48,73.40643,16.53,3.460605
Brazil,1990-04-17 00:00:00+00:00,3.0,25.5895,15.289499,20.406166,26.561834,15.244944,20.601208,0,0,41975.855,38867.418,0.0,0.0,0.0,0.0,13.089354,32.760002,70.221535,20.29,4.0739646
Brazil,1990-04-18 00:00:00+00:00,3.0,26.3895,14.339499,20.347832,27.260035,13.707029,20.038637,0,0,41920.06,38938.496,0.0,0.0,0.0,0.0,13.044722,31.68,84.23222,21.84,4.4763417
Brazil,1990-04-19 00:00:00+00:00,3.0,25.189499,15.039499,20.027,24.254408,15.122204,19.409248,0,0,41864.844,38540.57,0.0,0.0,0.0,0.0,16.954432,41.399998,92.9298,18.51,4.032568
Brazil,1990-04-20 00:00:00+00:00,51.0,22.9895,16.8395,19.604082,22.561155,17.039272,19.42644,0,0,41810.26,37439.145,0.2,0.2,0.0,2.0,16.23596,45.0,96.91109,15.91,3.1782477
Brazil,1990-04-21 00:00:00+00:00,3.0,24.8395,16.5395,20.177,24.219913,16.188614,19.315706,0,0,41756.27,36764.04,0.0,0.0,0.0,0.0,20.523155,43.92,94.60673,18.51,4.1094303
Brazil,1990-04-22 00:00:00+00:00,3.0,24.8895,16.8895,20.020748,23.654455,16.52294,19.178158,0,0,41702.484,36463.61,0.0,0.0,0.0,0.0,18.584509,42.839996,88.80654,19.93,4.2538004
Brazil,1990-04-23 00:00:00+00:00,51.0,23.689499,16.8895,19.764502,23.150032,16.275505,19.157858,0,0,41648.875,37003.06,0.5,0.5,0.0,4.0,20.345573,44.28,86.83676,13.86,3.054944
Brazil,1990-04-24 00:00:00+00:00,3.0,24.5395,17.189499,20.527,23.521446,17.056185,19.99193,0,0,41595.477,37260.395,0.0,0.0,0.0,0.0,19.652176,43.56,89.99999,16.73,3.6899605
Brazil,1990-04-25 00:00:00+00:00,51.0,23.7895,15.2395,19.07075,23.247915,15.081604,18.675676,0,0,41542.336,37709.457,0.6,0.6,0.0,3.0,18.751125,42.839996,91.127426,15.54,3.171456
Brazil,1990-04-26 00:00:00+00:00,3.0,25.2895,16.0895,19.766584,25.295689,16.084324,19.874628,0,0,41489.48,37174.43,0.0,0.0,0.0,0.0,13.584932,33.48,78.51394,20.55,4.033163
Brazil,1990-04-27 00:00:00+00:00,51.0,24.3395,15.539499,19.729082,24.205383,15.872192,19.763464,0,0,41436.965,35865.582,0.1,0.1,0.0,1.0,14.33234,30.599998,76.55568,15.22,3.1869557
Brazil,1990-04-28 00:00:00+00:00,2.0,25.7395,14.1895,20.029083,26.095875,14.365561,20.199821,0,0,41384.832,38102.367,0.0,0.0,0.0,0.0,10.787993,28.8,80.19696,18.58,3.7651005
Brazil,1990-04-29 00:00:00+00:00,3.0,26.0395,14.1395,20.293669,26.864737,14.222414,20.557104,0,0,41333.117,37757.49,0.0,0.0,0.0,0.0,11.183201,30.239998,69.075424,18.64,3.7092924
Brazil,1990-04-30 00:00:00+00:00,2.0,27.189499,15.039499,21.149914,28.474033,15.644114,21.813797,0,0,41281.87,37915.816,0.0,0.0,0.0,0.0,7.24486,22.319998,57.380802,20.5,4.1052775
Brazil,1990-05-01 00:00:00+00:00,2.0,26.5395,16.8395,21.606163,27.008247,17.096724,21.778494,0,0,41231.125,37758.395,0.0,0.0,0.0,0.0,10.691453,26.64,85.40226,17.11,3.6271393
Brazil,1990-05-02 00:00:00+00:00,55.0,26.439499,17.5395,21.185331,26.39573,17.751307,21.571875,0,0,41180.94,36704.133,3.3999999,3.3999999,0.0,4.0,15.1884165,38.88,49.882812,17.07,3.565899
Brazil,1990-05-03 00:00:00+00:00,63.0,25.1395,15.7395,19.585335,26.87535,16.95103,21.011454,0,0,41131.35,36598.043,18.000002,18.000002,0.0,19.0,10.799999,36.36,6.225599,17.85,3.365822
Brazil,1990-05-04 00:00:00+00:00,61.0,23.7895,16.689499,19.487417,26.11519,18.149633,20.888294,0,0,41082.406,33888.34,3.8,3.8,0.0,7.0,8.557102,23.4,90.477455,14.68,2.8100724
