Country Name,Country Code,Commodity Name,Commodity Code,Unit Name,Unit Code,Attribute,1990,1990Q1,1990M1,1990M2,1990M3,1990Q2,1990M4,1990M5,1990M6,1990Q3,1990M7,1990M8,1990M9,1990Q4,1990M10,1990M11,1990M12,1991,1991Q1,1991M1,1991M2,1991M3,1991Q2,1991M4,1991M5,1991M6,1991Q3,1991M7,1991M8,1991M9,1991Q4,1991M10,1991M11,1991M12,1992,1992Q1,1992M1,1992M2,1992M3,1992Q2,1992M4,1992M5,1992M6,1992Q3,1992M7,1992M8,1992M9,1992Q4,1992M10,1992M11,1992M12,1993,1993Q1,1993M1,1993M2,1993M3,1993Q2,1993M4,1993M5,1993M6,1993Q3,1993M7,1993M8,1993M9,1993Q4,1993M10,1993M11,1993M12,1994,1994Q1,1994M1,1994M2,1994M3,1994Q2,1994M4,1994M5,1994M6,1994Q3,1994M7,1994M8,1994M9,1994Q4,1994M10,1994M11,1994M12,1995,1995Q1,1995M1,1995M2,1995M3,1995Q2,1995M4,1995M5,1995M6,1995Q3,1995M7,1995M8,1995M9,1995Q4,1995M10,1995M11,1995M12,1996,1996Q1,1996M1,1996M2,1996M3,1996Q2,1996M4,1996M5,1996M6,1996Q3,1996M7,1996M8,1996M9,1996Q4,1996M10,1996M11,1996M12,1997,1997Q1,1997M1,1997M2,1997M3,1997Q2,1997M4,1997M5,1997M6,1997Q3,1997M7,1997M8,1997M9,1997Q4,1997M10,1997M11,1997M12,1998,1998Q1,1998M1,1998M2,1998M3,1998Q2,1998M4,1998M5,1998M6,1998Q3,1998M7,1998M8,1998M9,1998Q4,1998M10,1998M11,1998M12,1999,1999Q1,1999M1,1999M2,1999M3,1999Q2,1999M4,1999M5,1999M6,1999Q3,1999M7,1999M8,1999M9,1999Q4,1999M10,1999M11,1999M12,2000,2000Q1,2000M1,2000M2,2000M3,2000Q2,2000M4,2000M5,2000M6,2000Q3,2000M7,2000M8,2000M9,2000Q4,2000M10,2000M11,2000M12,2001,2001Q1,2001M1,2001M2,2001M3,2001Q2,2001M4,2001M5,2001M6,2001Q3,2001M7,2001M8,2001M9,2001Q4,2001M10,2001M11,2001M12,2002,2002Q1,2002M1,2002M2,2002M3,2002Q2,2002M4,2002M5,2002M6,2002Q3,2002M7,2002M8,2002M9,2002Q4,2002M10,2002M11,2002M12,2003,2003Q1,2003M1,2003M2,2003M3,2003Q2,2003M4,2003M5,2003M6,2003Q3,2003M7,2003M8,2003M9,2003Q4,2003M10,2003M11,2003M12,2004,2004Q1,2004M1,2004M2,2004M3,2004Q2,2004M4,2004M5,2004M6,2004Q3,2004M7,2004M8,2004M9,2004Q4,2004M10,2004M11,2004M12,2005,2005Q1,2005M1,2005M2,2005M3,2005Q2,2005M4,2005M5,2005M6,2005Q3,2005M7,2005M8,2005M9,2005Q4,2005M10,2005M11,2005M12,2006,2006Q1,2006M1,2006M2,2006M3,2006Q2,2006M4,2006M5,2006M6,2006Q3,2006M7,2006M8,2006M9,2006Q4,2006M10,2006M11,2006M12,2007,2007Q1,2007M1,2007M2,2007M3,2007Q2,2007M4,2007M5,2007M6,2007Q3,2007M7,2007M8,2007M9,2007Q4,2007M10,2007M11,2007M12,2008,2008Q1,2008M1,2008M2,2008M3,2008Q2,2008M4,2008M5,2008M6,2008Q3,2008M7,2008M8,2008M9,2008Q4,2008M10,2008M11,2008M12,2009,2009Q1,2009M1,2009M2,2009M3,2009Q2,2009M4,2009M5,2009M6,2009Q3,2009M7,2009M8,2009M9,2009Q4,2009M10,2009M11,2009M12,2010,2010Q1,2010M1,2010M2,2010M3,2010Q2,2010M4,2010M5,2010M6,2010Q3,2010M7,2010M8,2010M9,2010Q4,2010M10,2010M11,2010M12,2011,2011Q1,2011M1,2011M2,2011M3,2011Q2,2011M4,2011M5,2011M6,2011Q3,2011M7,2011M8,2011M9,2011Q4,2011M10,2011M11,2011M12,2012,2012Q1,2012M1,2012M2,2012M3,2012Q2,2012M4,2012M5,2012M6,2012Q3,2012M7,2012M8,2012M9,2012Q4,2012M10,2012M11,2012M12,2013,2013Q1,2013M1,2013M2,2013M3,2013Q2,2013M4,2013M5,2013M6,2013Q3,2013M7,2013M8,2013M9,2013Q4,2013M10,2013M11,2013M12,2014,2014Q1,2014M1,2014M2,2014M3,2014Q2,2014M4,2014M5,2014M6,2014Q3,2014M7,2014M8,2014M9,2014Q4,2014M10,2014M11,2014M12,2015,2015Q1,2015M1,2015M2,2015M3,2015Q2,2015M4,2015M5,2015M6,2015Q3,2015M7,2015M8,2015M9,2015Q4,2015M10,2015M11,2015M12,2016,2016Q1,2016M1,2016M2,2016M3,2016Q2,2016M4,2016M5,2016M6,2016Q3,2016M7,2016M8,2016M9,2016Q4,2016M10,2016M11,2016M12,2017,2017Q1,2017M1,2017M2,2017M3,2017Q2,2017M4,2017M5,2017M6,2017Q3,2017M7,2017M8,2017M9,2017Q4,2017M10,2017M11,2017M12,2018,2018Q1,2018M1,2018M2,2018M3,2018Q2,2018M4,2018M5,2018M6,2018Q3,2018M7,2018M8,2018M9,2018Q4,2018M10,2018M11,2018M12,2019,2019Q1,2019M1,2019M2,2019M3,2019Q2,2019M4,2019M5,2019M6,2019Q3,2019M7,2019M8,2019M9,2019Q4,2019M10,2019M11,2019M12,2020,2020Q1,2020M1,2020M2,2020M3,2020Q2,2020M4,2020M5,2020M6,2020Q3,2020M7,2020M8,2020M9,2020Q4,2020M10,2020M11,2020M12,2021,2021Q1,2021M1,2021M2,2021M3,2021Q2,2021M4,2021M5,2021M6,2021Q3,2021M7,2021M8,2021M9,2021Q4,2021M10,2021M11,2021M12,2022,2022Q1,2022M1,2022M2,2022M3,2022Q2,2022M4,2022M5,2022M6,2022Q3,2022M7,2022M8,2022M9,2022Q4,2022M10,2022M11,2022M12,2023,2023Q1,2023M1,2023M2,2023M3,2023Q2,2023M4,2023M5,2023M6,2023Q3,2023M7,2023M8,2023M9,2023Q4,2023M10,2023M11,2023M12,2024,2024Q1,2024M1,2024M2,2024M3,2024Q2,2024M4,2024M5,2024M6,2024Q3,2024M7,2024M8,2024M9,2024Q4,2024M10,2024M11,2024M12,2025M1,2025M2
World,001,Agriculture,PAGRI,Percent Change over Previous Period,PC_PP_PT,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.335392234,,,,,,,,,,,,,,,,,8.966220611,,,,,,,,,,,,,,,,,5.048461452,,,,,,,,,,,,,,,,,3.129998824,,,,,,,,,,,,,,,,,-6.588765814,,,,,,,,,,,,,,,,,1.887889511,,,,,,,,,,,,,,,,,-11.43606818,,,,,,,,,,,,,,,,,-0.862447256,,,,,,,,,,,,,,,,,-1.901380141,,,,,,,,,,,,,,,,,5.431244113,,,,,,,,,,,,,,,,,9.961029539,,,,,,,,,,,,,,,,,9.338147722,,,,,,,,,,,,,,,,,2.558059583,,,,,,,,,,,,,,,,,9.092702588,,,,,,,,,,,,,,,,,12.7629375,,,,,,,,,,,,,,,,,16.17896227,,,,,,,,,,,,,,,,,-14.8968539,,,,,,,,,,,,,,,,,16.41356481,,,,,,,,,,,,,,,,,19.97381347,,,,,,,,,,,,,,,,,-7.07735827,,,,,,,,,,,,,,,,,-1.66940206,,,,,,,,,,,,,,,,,-1.207093282,,,,,,,,,,,,,,,,,-15.60115564,,,,,,,,,,,,,,,,,0.953796837,,,,,,,,,,,,,,,,,3.484795663,,,,,,,,,,,,,,,,,-1.323045808,,,,,,,,,,,,,,,,,-3.53192728,,,,,,,,,,,,,,,,,1.092740185,,,,,,,,,,,,,,,,,25.24321016,,,,,,,,,,,,,,,,,13.73549824,,,,,,,,,,,,,,,,,-7.105682105,,,,,,,,,,,,,,,,,1.873943303,,,,,,,,,,,,,,,,,,
World,001,Agriculture,PAGRI,Percent Change over Previous Period,PC_PP_PT,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.331598358,,,,2.643562633,,,,-3.838244409,,,,,2.13248431,,,,5.269617383,,,,0.047098546,,,,-0.166636842,,,,,4.167210059,,,,2.28422118,,,,3.370844201,,,,-0.13033263,,,,,1.983030188,,,,0.440410985,,,,0.974617207,,,,0.189950162,,,,,1.294875385,,,,6.514248846,,,,-3.425279478,,,,-7.758925903,,,,,2.723770602,,,,0.828135727,,,,-6.225786286,,,,-2.63892658,,,,,10.44179366,,,,1.390213284,,,,-7.839807065,,,,-0.000243527,,,,,-4.98873991,,,,-2.91429781,,,,-2.533304894,,,,1.047522046,,,,,1.749516619,,,,2.974607897,,,,-6.91102072,,,,-0.007316836,,,,,0.551481699,,,,2.022359764,,,,0.661533607,,,,-5.544188397,,,,,3.900465211,,,,2.730515756,,,,3.826621441,,,,3.919108084,,,,,1.3108506,,,,1.544776014,,,,-0.65232249,,,,8.119327754,,,,,3.198732509,,,,4.852579793,,,,-7.461297717,,,,0.827301906,,,,,7.004837666,,,,-0.287171385,,,,-3.476393293,,,,-0.636684415,,,,,5.289646898,,,,8.658591709,,,,-1.025089391,,,,0.477894308,,,,,4.536704776,,,,3.831256928,,,,2.000705732,,,,7.430615196,,,,,11.50084665,,,,6.329751574,,,,-4.494196953,,,,-21.25385457,,,,,-3.556918723,,,,9.562372094,,,,-2.69004116,,,,4.864829427,,,,,4.149923575,,,,1.944659625,,,,4.643510077,,,,11.78794522,,,,,11.99041921,,,,0.773861873,,,,-5.309918394,,,,-7.594434652,,,,,2.121218794,,,,-2.191983278,,,,2.657497952,,,,-1.964397541,,,,,0.472671739,,,,1.996428804,,,,-4.590354893,,,,-2.321704386,,,,,5.349039371,,,,2.947084479,,,,-7.791433074,,,,-3.93648419,,,,,-7.077230353,,,,-0.925178827,,,,-3.099046339,,,,-3.716034795,,,,,-0.217867936,,,,7.403903111,,,,1.269291459,,,,-0.72928567,,,,,4.036877981,,,,-1.886886178,,,,-1.140062747,,,,-1.407458218,,,,,4.25094494,,,,0.223034969,,,,-6.460730683,,,,-1.034776165,,,,,0.692432789,,,,0.673851924,,,,-2.246974618,,,,1.899261245,,,,,0.89052053,,,,-5.022463401,,,,2.768459009,,,,9.071896314,,,,,9.7592221,,,,9.133922527,,,,-1.170331363,,,,2.648114612,,,,,12.64702831,,,,6.510777904,,,,-12.56507418,,,,-2.915756897,,,,,2.818406163,,,,-0.894067963,,,,-4.276511629,,,,0.982427196,,,,,3.046640689,,,,2.126079915,,,,-3.66500312,,,,3.395166484,,,,,
World,001,Agriculture,PAGRI,Percent Change over Previous Period,PC_PP_PT,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.080289267,-0.521967599,,-0.953914099,1.737083521,-0.44423325,,1.01650612,2.260426813,-0.513066328,,-3.339633748,-1.328047826,-0.076731956,,,1.533396533,0.318384645,2.634355089,,2.170700832,2.340777566,-1.162887617,,0.863340548,-1.213998278,0.039383263,,-0.899241037,0.568111944,2.227076539,,,1.495471309,1.720576387,-0.573129123,,1.022013897,1.219255731,0.745503273,,1.535115875,0.576430752,1.538190125,,-0.848114834,-1.430930943,1.433905036,,,0.145814676,1.33264394,1.398003684,,-0.925831279,-0.437832195,0.906305827,,0.906314752,-0.460370693,-0.238735223,,0.862409559,-0.383379149,-0.298577381,,,-0.18118077,2.383081912,0.653972503,,4.192044894,2.86122213,-2.652665994,,-0.035711898,-0.875072481,-5.969867944,,-2.954369269,-0.442708569,-1.010024033,,,2.311986085,1.014536135,1.661404742,,-0.400801029,1.577603505,-3.704083671,,-2.646339418,-1.923347871,-1.352834283,,-1.094642008,1.125188934,-2.252294447,,,11.87835821,-0.240136475,0.05379633,,2.358680075,0.112333393,-2.928036606,,-4.067436832,-2.598632425,-0.939655773,,1.712632286,0.835890603,-2.192453681,,,1.264239828,-6.391799126,-2.48908361,,1.101944749,1.112950945,-2.488798121,,-2.995868632,2.071940236,1.255460846,,-0.012079687,-0.912442565,0.47639478,,,0.201408852,1.550618779,1.4785394,,3.239036552,-1.053803129,-3.10083856,,-2.950685691,-2.350552649,-0.356286394,,-0.79680449,1.085160089,3.336734976,,,-1.381474771,-1.337252233,0.923179463,,0.686703891,1.941976524,-0.3896903,,1.487677389,-0.140338759,-3.286842478,,-2.355871969,-1.403528905,-0.276831011,,,2.497901301,0.985842117,4.102806981,,0.426524497,-1.001817046,-0.137439181,,3.568786333,0.034084545,1.969823667,,3.239858132,-1.702719788,1.481876793,,,0.863665434,0.446217823,-0.77783267,,2.186343411,-0.074093063,-0.622687275,,-3.363467026,0.701466286,8.320265856,,4.435691263,-2.599130653,-0.81123754,,,2.354971143,1.005405384,4.775935936,,1.410444573,1.615455895,-3.401364276,,-3.241494888,-4.393740574,0.904888562,,-1.012659584,2.069075698,4.164261877,,,0.191173472,3.189866851,3.299255255,,-3.077672536,1.306096356,-3.578481553,,-0.573074638,-1.437272214,0.022483574,,-0.049509868,-0.965322856,1.588226586,,,2.816261713,2.170327812,0.642863927,,3.39401585,6.756243542,-1.6841116,,-0.675120831,-1.490897372,-1.092070759,,0.192873368,1.80465421,0.975566913,,,2.035572682,2.071528486,-0.55604959,,3.753219502,-0.363930633,0.030403877,,1.508723653,-1.365609864,4.553243299,,2.400085034,1.380518259,4.17074244,,,3.032527637,5.090491176,4.183007339,,-0.141367548,1.752211347,2.393271959,,-0.072641532,-6.908698932,-5.942667926,,-12.18850623,-5.630797156,-1.379531072,,,1.720831857,-3.9521382,0.757647944,,6.434477353,6.457395364,-1.355152748,,-3.085205436,-0.647654374,-0.902673399,,3.07011621,2.746690209,2.192932613,,,0.98240117,-0.329729746,2.95500328,,3.103220417,-3.068047148,-2.675212557,,4.516444727,2.139361176,4.744782997,,3.977397299,2.085797556,6.341332773,,,4.147369705,4.257102588,-0.77940703,,2.76267377,-3.450941644,-1.449211039,,-1.154937962,-1.130027494,-4.105109923,,-2.863962703,-1.322545206,-2.722183549,,,2.472772423,2.346114734,1.200953114,,-0.750854765,-3.979938898,-1.007493932,,4.910716064,0.455193966,-1.258963967,,-0.64325848,-1.023735357,0.122969913,,,1.22746178,-0.727395004,-0.000582381,,1.514319992,2.016662931,-1.83420574,,-1.795505357,-2.111541894,-2.697542727,,-0.67232607,0.559024331,1.524463928,,,0.139913856,3.004686993,5.689789975,,1.403482232,-3.61164168,-2.015677787,,-2.046909729,-4.154001152,-1.891480241,,-0.413043242,-0.471215651,-1.698970007,,,-3.573402141,-2.178923695,-2.809192532,,1.76836264,0.16753133,-0.415621266,,-0.507785121,-2.996429068,-1.207382599,,0.610549226,-3.531179676,-0.525745801,,,-0.508578194,1.12886436,3.331919739,,3.140183358,1.319021875,1.898155324,,0.660080693,-1.531850923,-0.156520845,,-0.837899593,0.659747381,0.877017123,,,4.045057889,0.426718001,-3.251469135,,-0.628665743,1.777993744,-1.13165299,,1.883744655,-3.648852519,-1.140839568,,0.318905466,0.454115084,-0.037578621,,,3.607798748,0.260776271,0.958812195,,-0.211691209,1.275503691,-3.367546513,,-2.462995061,-3.803227741,0.77406028,,1.624346523,-3.9529247,2.478499402,,,1.528358444,-1.371997264,-0.547825443,,2.727066811,-2.695003454,1.895417607,,-0.38382927,-2.461230896,-1.71414967,,0.128719174,4.080721152,3.176252378,,,1.326021895,-3.860786466,-3.621843059,,-4.159230678,3.030026939,2.732484233,,-1.659763243,1.745683432,1.441598971,,4.692104374,3.496724613,0.805637278,,,5.557056944,2.240482207,2.264098377,,5.085648016,4.690130796,-4.438940785,,0.034325161,1.637586174,-2.303445883,,1.704584588,1.732219227,2.372383822,,,4.453326876,4.557864233,7.292850201,,2.54163559,-1.622522364,-3.540755091,,-7.52988116,-2.18674155,-3.479829599,,0.746354704,-0.300681075,-1.126463009,,,0.997486251,3.057696029,1.866540791,,0.168068976,-4.039070704,-1.678255096,,0.379407668,-3.351147219,0.129489967,,0.640749046,2.448552602,-0.647646558,,,1.655091205,0.294127765,2.394422926,,2.704469761,-1.48209907,-3.715668121,,-1.479630217,-0.111766502,2.646615158,,0.53501487,1.010751669,1.308712043,2.3813369,-1.227446375
World,001,All index ,PALLFNF,Percent Change over Previous Period,PC_PP_PT,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.58965563,,,,,,,,,,,,,,,,,23.32579899,,,,,,,,,,,,,,,,,16.7902275,,,,,,,,,,,,,,,,,13.18820992,,,,,,,,,,,,,,,,,25.89926308,,,,,,,,,,,,,,,,,-28.64424789,,,,,,,,,,,,,,,,,25.34154221,,,,,,,,,,,,,,,,,24.88505278,,,,,,,,,,,,,,,,,-4.509263363,,,,,,,,,,,,,,,,,-3.008204685,,,,,,,,,,,,,,,,,-5.895432892,,,,,,,,,,,,,,,,,-31.80584971,,,,,,,,,,,,,,,,,-7.339572628,,,,,,,,,,,,,,,,,13.33463752,,,,,,,,,,,,,,,,,12.69926654,,,,,,,,,,,,,,,,,-8.380356976,,,,,,,,,,,,,,,,,-9.533346632,,,,,,,,,,,,,,,,,52.54954475,,,,,,,,,,,,,,,,,33.69496295,,,,,,,,,,,,,,,,,-23.27918647,,,,,,,,,,,,,,,,,-0.496307791,,,,,,,,,,,,,,,,,,
World,001,All index ,PALLFNF,Percent Change over Previous Period,PC_PP_PT,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.879796418,,,,1.527309439,,,,6.855609498,,,,,7.861826775,,,,5.895092287,,,,2.842962009,,,,4.834975545,,,,,5.75022262,,,,5.209261784,,,,9.792640491,,,,1.678616344,,,,,2.126133564,,,,9.855373569,,,,0.996787389,,,,-4.614630918,,,,,2.312028312,,,,9.454407768,,,,1.755878624,,,,12.37191131,,,,,11.99687019,,,,16.48481037,,,,-3.844500634,,,,-35.63965262,,,,,-12.74921514,,,,9.438124551,,,,6.878265134,,,,9.473586789,,,,,6.556930845,,,,2.277337261,,,,-0.822087924,,,,12.15165384,,,,,12.72779274,,,,5.623806285,,,,-2.533052708,,,,-4.830257583,,,,,3.601098134,,,,-5.248186357,,,,-0.88662062,,,,-0.118664493,,,,,2.04898543,,,,-4.246370565,,,,0.786013319,,,,-1.274270176,,,,,1.485192198,,,,0.599999877,,,,-5.588705149,,,,-14.0955845,,,,,-16.16059907,,,,1.16731777,,,,-10.00979237,,,,-7.954068592,,,,,-7.878098081,,,,13.31040407,,,,2.60720382,,,,4.716291882,,,,,5.921643135,,,,-5.005519621,,,,2.348805906,,,,7.40600548,,,,,6.387861613,,,,3.055298309,,,,-0.892510433,,,,-4.855175756,,,,,-4.064312012,,,,0.608041938,,,,-3.862392988,,,,1.424023213,,,,,-7.537356803,,,,-14.11311661,,,,15.6282801,,,,9.951679652,,,,,18.25523408,,,,10.88113128,,,,8.32137267,,,,12.351261,,,,,13.24413126,,,,7.958857702,,,,0.75457354,,,,-16.42890653,,,,,-9.051456999,,,,-8.283570884,,,,1.207520341,,,,0.983679297,,,,,-2.347007581,,,,5.156116071,,,,-2.779538088,,,,1.542698157,,,,,
World,001,All index ,PALLFNF,Percent Change over Previous Period,PC_PP_PT,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.791055727,-6.331734661,,-5.921867156,1.904719791,2.090468791,,-1.678017158,1.769087081,0.120420757,,4.615206739,-0.107217124,4.624958468,,,3.751518173,-0.284940817,3.379943219,,1.480576438,4.096743645,-1.612007674,,1.754272318,1.338243235,-0.195010511,,7.194437748,-3.035596007,-1.489174084,,,3.46019871,2.295727095,8.199206688,,-0.43443251,-2.601380542,4.108034491,,2.375449929,5.978278619,3.837015563,,-0.543604975,-5.573748076,5.020885835,,,1.587538816,-1.582874726,0.807023529,,8.086648157,3.63898679,-2.291172075,,3.763490972,0.53572144,-7.960844486,,-1.514598158,2.507789169,1.692427627,,,-3.90160627,5.425283116,2.316469377,,5.692948676,0.264085371,0.249960578,,1.999849277,-3.124537613,4.925836492,,5.838634682,5.855375724,0.097049994,,,4.485876866,4.553987714,6.050824346,,3.864333603,6.997368494,4.72359605,,0.79570051,-10.47116838,-8.300625408,,-18.23999104,-15.15629427,-10.89076355,,,2.475689296,-3.355527812,0.02116185,,1.941422145,8.641782383,7.786487209,,-3.463442785,5.559165224,-2.980517002,,6.303782756,3.839893116,1.928975503,,,4.322284174,-2.350503874,3.641130315,,5.50314296,-5.967759602,-1.911252721,,0.090268656,2.75706831,1.969610138,,5.382303228,3.191132019,5.792162795,,,3.78951084,3.621550688,3.401539463,,5.153544191,-3.828186535,-1.045847343,,1.606157027,-2.486990902,-1.395604505,,-3.185818455,1.091750289,-1.932837293,,,1.768198297,3.095433034,2.040900525,,-1.634650304,-5.837068867,-6.408234167,,3.45882356,2.937498704,0.960283061,,-1.032400661,-1.25945043,0.522801394,,,2.391284943,0.848218526,-2.450614669,,-1.976473124,-0.641071533,-1.609410472,,1.179169816,1.560740682,-0.3694648,,-1.527207192,-1.107350772,2.206876986,,,-0.986235258,2.310043445,-0.425449007,,0.87514756,-1.196171196,0.166912288,,-2.11086462,-3.364074032,-3.193526139,,-5.450248953,-4.559737073,-9.482271091,,,-9.491575049,2.828804843,-3.37088144,,1.17628963,3.088655961,-2.01213753,,-5.542558944,-6.377971586,-0.461955599,,0.1559636,-5.910779418,-5.662412022,,,-5.851304157,2.042733513,7.56370876,,3.559193684,4.028090406,2.66062559,,-0.696120755,0.351939225,0.022487874,,3.43184996,-1.119527377,5.6270196,,,3.805083135,0.541542431,-4.718613512,,0.244096734,-1.966573752,-2.985868614,,2.416073082,2.601729668,2.745954177,,1.287747932,4.272631047,1.238180439,,,5.303114398,-1.644551748,-0.183973431,,1.559712498,3.710346747,-0.895753289,,-1.371233847,-1.80228753,3.309366691,,0.833000199,-8.555190946,-4.573378274,,,0.965295223,1.474374775,0.522188923,,2.861553229,-2.557555853,-3.989306291,,2.183473198,-4.545344376,1.813528336,,-1.244550857,3.351201049,2.466195473,,,-0.408243049,-7.30070755,-15.40536333,,-8.716786414,7.840693298,8.912916442,,2.998245821,5.63022163,-0.323367372,,2.693770711,3.581862995,8.696692058,,,9.345251197,0.745002635,2.192893294,,3.005546886,6.852549119,3.587656945,,2.528325179,-1.000006326,5.14305852,,11.61639773,-4.393384826,1.968021941,,,2.977486457,5.854725517,17.8649524,,-4.834792133,-0.844562663,2.326595843,,-0.931337966,5.435913877,-9.052673061,,-13.0226683,0.374062533,1.179800984,,,-6.026331696,-4.421351164,-3.586721236,,1.464285623,-7.982122161,-1.950464198,,2.492261855,2.129484364,4.548520604,,-0.41383696,-1.650340757,-3.391036358,,,-0.140275533,-0.426949018,2.799902043,,4.489690474,-1.000977468,-1.158535668,,-0.359907545,-1.181384497,-1.656499882,,3.132220601,-0.183227502,0.256975818,3.702724624,-0.380484037
World,001,Beverages index ,PBEVE,Percent Change over Previous Period,PC_PP_PT,Value,-15.98825394,,,,,,,,,,,,,,,,,-7.153117821,,,,,,,,,,,,,,,,,-14.77483132,,,,,,,,,,,,,,,,,11.78056897,,,,,,,,,,,,,,,,,82.60697313,,,,,,,,,,,,,,,,,3.770576735,,,,,,,,,,,,,,,,,-22.12471173,,,,,,,,,,,,,,,,,21.1007986,,,,,,,,,,,,,,,,,-9.490308175,,,,,,,,,,,,,,,,,-21.17589254,,,,,,,,,,,,,,,,,-22.75739693,,,,,,,,,,,,,,,,,-20.1124776,,,,,,,,,,,,,,,,,17.04966037,,,,,,,,,,,,,,,,,7.185414655,,,,,,,,,,,,,,,,,2.169279713,,,,,,,,,,,,,,,,,24.96662232,,,,,,,,,,,,,,,,,11.84191776,,,,,,,,,,,,,,,,,15.99804412,,,,,,,,,,,,,,,,,21.79743907,,,,,,,,,,,,,,,,,-5.938655788,,,,,,,,,,,,,,,,,15.20429246,,,,,,,,,,,,,,,,,23.60268025,,,,,,,,,,,,,,,,,-18.4171741,,,,,,,,,,,,,,,,,-13.57539603,,,,,,,,,,,,,,,,,20.60446848,,,,,,,,,,,,,,,,,-7.427197524,,,,,,,,,,,,,,,,,-2.951052406,,,,,,,,,,,,,,,,,-3.79325799,,,,,,,,,,,,,,,,,-9.231258338,,,,,,,,,,,,,,,,,-5.683995374,,,,,,,,,,,,,,,,,2.445762697,,,,,,,,,,,,,,,,,22.44237693,,,,,,,,,,,,,,,,,14.13523334,,,,,,,,,,,,,,,,,3.997508069,,,,,,,,,,,,,,,,,64.35076485,,,,,,,,,,,,,,,,,,
