year_month,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,month,year
2006-04-01,36.233333333333334,32.13383326666666,20.863833333333332,25.774874399999998,34.51165073333333,23.9996039,28.407872899999997,12.461121240740741,11.390112462962964,1.2633333133333333,1.2633333133333333,3.533333333333333,12.465355633333333,36.719999333333334,266.365541,21.867,4.956616749999999,4.0,2006.0
2006-05-01,37.03225806451613,32.01033870967742,22.09259677419355,26.302206935483873,35.85367341935484,25.979481612903225,29.996457419354837,12.798330707885306,10.53502023297491,5.409677382258064,5.409677382258064,5.161290322580645,10.306754077419354,31.436128548387092,239.60735903225807,21.146129032258063,4.718139132258065,5.0,2006.0
2006-06-01,60.333333333333336,28.330499999999997,21.053833333333333,23.7773748,33.1763591,24.909779833333335,27.89115766666667,12.965729296296297,8.986139916666668,12.28666668,12.28666668,12.233333333333333,8.701268756666668,30.4439991,218.48758348666667,17.604333333333333,3.6037545266666666,6.0,2006.0
2006-07-01,55.32258064516129,28.873241935483872,20.886145161290322,24.15469270967742,33.480863225806445,24.47155177419355,28.085900161290322,12.884899543010754,10.046693566308244,6.3709677048387094,6.3709677048387094,7.774193548387097,8.750259341935484,32.51612816129032,101.98025312258063,19.141612903225806,3.9528750612903227,7.0,2006.0
2006-08-01,57.774193548387096,29.394209677419354,20.926467741935486,24.358255387096772,34.126107064516134,24.71791364516129,28.38434135483871,12.59414510752688,10.508232741935485,7.19999984516129,7.19999984516129,8.612903225806452,9.152094077419354,29.92645116129032,200.38846567741933,20.093548387096774,4.167293067741935,8.0,2006.0
2006-09-01,59.2,29.467166666666667,20.967166666666667,24.458971166666668,34.64563426666667,24.686134266666667,28.683846000000003,12.20985888888889,10.450680768518518,10.336666576333332,10.336666576333332,8.8,8.377450793333333,28.043999699999997,191.57367160566668,19.845000000000002,4.078634746666667,9.0,2006.0
2006-10-01,57.645161290322584,27.924854838709674,20.54098387096774,23.409397387096774,32.68110551612903,24.09635866129032,27.404261161290325,11.808702150537634,9.292170833333333,12.148387680645161,12.148387680645161,10.193548387096774,8.584267425806452,27.82451564516129,253.3402784032258,16.4358064516129,3.326984335483871,10.0,2006.0
2006-11-01,46.2,24.723833333333335,18.098833333333335,20.6873053,27.261008933333336,20.438271233333335,23.074704266666668,11.46349624074074,7.233985337222222,3.6533333,3.6533333,7.9,9.334047266666666,28.571998999999998,283.2533934333333,12.529,2.528018158666667,11.0,2006.0
2006-12-01,46.29032258064516,25.62808064516129,18.774854838709675,21.40435693548387,28.09151509677419,21.211000709677418,23.95295006451613,11.28795034050179,7.461616858064516,4.490322570967742,4.490322570967742,9.419354838709678,9.327918854838709,30.030967096774194,252.1211716967742,11.788709677419355,2.399893173225806,12.0,2006.0
2007-01-01,37.903225806451616,28.066790322580648,18.887758064516127,22.572031774193547,29.660403129032257,21.28503170967742,24.679311451612904,11.378105430107528,9.274303950358423,2.0483871838709677,2.0483871838709677,7.096774193548387,9.913425716129032,31.42451541935484,247.28467883870968,15.681290322580645,3.3230126858064515,1.0,2007.0
