Date,Coffee,close,vnd Exchange Rate,hnl Exchange Rate,cop Exchange Rate,brl Exchange Rate,Negative_News_Ratio,idr Exchange Rate,Sugar,Milk,Tea,Colombia_temperature_2m_mean_col,Honduras_wind_speed_10m_max_hon,Colombia_precipitation_sum_col,Colombia_wind_speed_10m_max_col,Honduras_et0_fao_evapotranspiration_hon,Honduras_temperature_2m_mean_hon,Colombia_et0_fao_evapotranspiration_col,Vietnam_temperature_2m_mean_vn,Vietnam_et0_fao_evapotranspiration_vn,Vietnam_wind_speed_10m_max_vn,Indonesia_temperature_2m_mean_in,Indonesia_et0_fao_evapotranspiration_in,Indonesia_precipitation_sum_in,Honduras_precipitation_sum_hon
12/1995,1.063680952,94.9,11014.0,10.3432,988.15,0.968,0.0948782535684299,2302.42,0.1231000042,0.1238579705999999,0.8149336203064474,16.73560716129032,8.910661012903226,38.64193511290323,5.720050535483871,2.6660316561290323,22.03096993548387,2.4358649741935485,19.086229290322574,2.385723612903225,24.513207193548386,24.815817000000003,3.1371274322580645,9.338709848387095,4.109677619354838
01/1996,1.079617391,128.6,11015.0,10.5517,1011.19,0.975,0.1009980988593155,2306.25,0.1253363609,0.1222245356,0.7911345270386734,16.53500251612903,10.251656529032257,33.541933961290326,5.903433429032258,2.9045014096774198,20.16195122580645,2.7994332806451614,19.04993887096774,3.2712587016129038,20.651092032258063,24.851234129032257,3.383341622580645,6.296774365806451,2.335483925806452
02/1996,1.247804762,115.9,11013.0,10.7643,1029.64,0.981,0.1067660247955684,2317.5,0.1281857109,0.1235857143,0.8030082572053234,16.598962,11.303499413793103,45.06896562068966,5.995378851724138,3.67630614,22.304206827586206,2.7563287758620687,20.12512475862069,3.49176424137931,22.362834182758625,24.71783348275862,3.2177100896551725,9.158620879310345,1.8310344103448275
03/1996,1.20807619,115.45,11013.0,10.9812,1044.98,0.9861,0.1122115384615384,2330.762,0.1289904785,0.1271380952,0.765028433471528,17.01631941935484,11.469823,34.858063712903224,5.754749677419356,4.53878895,23.010338741935485,2.783595761290323,24.378837516129032,5.318413287096774,18.00566785483871,25.690010322580644,3.813804032258064,8.558064532258065,2.2032257887096773
04/1996,1.218831818,124.45,11013.0,11.0647,1050.93,0.9902,0.117360937889748,2339.25,0.1198380947,0.1347818182,0.781855860873983,17.127374966666665,11.35890389,39.7933329,6.023024950000001,4.801715136666667,26.51272153333333,2.49592647,23.748640233333333,4.228844146666667,14.486186813333337,25.646444433333333,3.5003505366666667,7.906666823333333,2.6633333746666663
05/1996,1.295956522,116.1,11015.0,11.2535,1066.24,0.9953,0.1222377367654201,2349.0,0.1137772750999999,0.1427869565,0.7988887123404487,17.15973358064516,9.595816351612902,39.97741890322581,5.646390245161291,3.861360774193548,23.838228,2.381853487096774,23.660288677419352,3.467595362580645,10.74784890967742,26.304257774193548,3.721489648387097,2.874193596451613,9.270968008064516
06/1996,1.2503,121.45,11015.0,11.788,1071.96,1.0013,0.1268630234208658,2344.0,0.1217399979,0.15521,0.7767179881340095,17.212166466666666,8.885060816666668,49.7366662,5.701118906666666,4.341114953333333,25.07161123333333,2.56842749,23.88815413333333,3.9192408533333336,13.679642116666669,25.7508877,3.179902923333333,4.653333291333333,6.436666673333334
07/1996,1.237008696,106.4,11017.0,12.1496,1064.1,1.0069,0.1312557656826568,2348.5,0.1280695629,0.1763913043,0.7265383730529524,16.87828201612903,9.209859219354838,42.4612900516129,5.776104506451613,3.7263571612903226,23.50570125806452,2.8589677032258063,23.42507416129032,3.8525233,18.77341385483871,25.740078258064518,3.453422061290323,3.703225816129032,9.570968091935484
08/1996,1.255077273,118.25,11019.0,12.3723,1044.84,1.0134,0.1354330708661417,2358.5,0.1236636352999999,0.1808,0.7618868653101215,16.800660903225804,8.664449848387097,43.71290293548388,6.038872196774194,3.950851077419355,23.408255548387096,3.024799622580645,23.41169993548387,3.764913235483871,15.772554838709675,25.956072483870965,3.849703177419354,4.461290572258065,7.519354758064516
09/1996,1.19812381,102.95,11021.0,12.4892,1040.84,1.0193,0.1394104084321475,2344.0,0.1191571426,0.1878095238,0.8499424159265543,17.179666866666665,8.485486606666667,41.79333368,6.1708017066666665,4.030539683333333,24.40494413333333,3.0641175633333333,22.7403762,3.064007313333333,17.648342703333334,25.71866623333333,3.831835073333333,6.863333280000001,9.639999946666666
10/1996,1.237769565,117.2,11052.0,12.5992,1015.78,1.025,0.1432018014153978,2344.0435,0.1112391281,0.1600869565,0.8324001587575184,17.02707219354839,8.683577148387096,37.0129043516129,6.472889022580644,3.021757908064516,22.791924516129036,2.8464314064516127,22.81862177419355,3.221138019354839,14.619777622580646,25.64061541935484,3.5865052709677423,10.000000077419356,7.477419406451613
11/1996,1.239138095,107.75,11074.0,12.6534,998.18,1.0304,0.1468199916177703,2348.0,0.1072476196,0.128952381,0.8589761378378133,16.854249633333332,9.71347638,28.42333211333333,6.151793966666667,2.133570176666667,20.4695968,2.6850469033333337,21.81308403333333,2.498759793333333,18.17130321333333,25.87206873333333,3.81176179,6.956666834999999,6.843333431333333
12/1996,1.168936364,116.9,11124.0,12.8694,1000.79,1.0373,0.1502765826674861,2377.75,0.1073799992,0.1235090909,0.8969300759314532,16.739169387096776,9.846697019354838,23.741934677419355,6.026604464516129,2.916776251612903,21.173510322580647,2.615604461290322,19.615731612903225,2.288958469032258,23.178010806451613,25.298814193548388,3.223011858064516,7.761290388709678,1.8161290209677416
01/1997,1.31233913,139.4,11156.0,13.033,1027.06,1.0429,0.1490738094619521,2393.0,0.1069190502,0.1293695652,0.8589085860601827,16.516252774193546,9.784165758064516,27.100000612903223,6.156679164516129,3.0162672019354835,21.480969951612902,2.366514251612903,19.356793967741936,3.714069977419355,18.764851870967743,24.79075022580645,3.3634791806451614,7.683871116129032,3.693548322580645
02/1997,1.663255,176.85,11185.0,12.7634,1074.24,1.0493,0.1478357146623082,2403.0,0.1081299973,0.1374,0.8780075772695523,17.092329928571427,10.474647696428573,37.92499830357143,5.489608578571429,3.8316538857142857,22.81733067857143,2.909442707142857,21.55469132142857,3.5721315857142857,18.9970455,25.48234235714286,3.627146375,8.700000001428572,2.06785715
03/1997,1.934080952,191.15,11540.0,12.7447,1062.16,1.0567,0.146560719158841,2413.8,0.1114099979,0.1387619048,0.9669797824568408,17.788967774193548,11.34368070967742,11.951612893548386,5.652442225806452,4.807710554838709,24.98399429032258,3.287404429032258,23.36600125806452,5.041517264516129,17.252626806451612,25.409970548387097,3.6552694193548394,8.309677387096775,1.2000000032258062
04/1997,2.054409091,210.4,11652.0,13.0236,1060.65,1.0609,0.1452471482889734,2426.8,0.1129909134,0.1281590909,1.0899406555324729,17.365152733333332,12.613550283333332,34.57666666666667,6.100729253333333,5.30175015,26.3110545,2.863321983333333,24.0053069,4.535758676666666,12.26271164,25.539499766666665,3.5078363633333334,7.273333333333331,1.3433333366666669
05/1997,2.6560590910000004,276.4,11655.0,13.0604,1075.18,1.0683,0.1438932244988004,2438.3,0.1112818146,0.1193181818,1.1465109642478069,17.478887,13.36590586451613,38.39354761290322,5.85834661935484,5.430090038709677,26.96188435483871,2.7845949,23.75800364516129,3.612923687096774,12.832649006451613,26.028182387096773,3.654806406451613,6.045161264516129,2.4387097141935485
06/1997,2.267609524,172.4,11661.0,13.0705,1082.37,1.0746,0.1424970593177617,2446.59,0.1142904758,0.1196904761999999,1.0196999913817348,17.136472233333333,7.9472657,45.9333333,5.396516423333334,3.5851200646666666,23.543276233333334,2.6095459966666668,24.27405656666667,4.230806676666666,17.20092587,27.2590827,4.519732916666667,0.4200000066666666,11.58666696
07/1997,1.901582609,184.5,11672.0,13.0798,1102.4,1.0807,0.141056644570258,2518.3,0.1157217407,0.1159478261,1.1102380664241458,17.829088322580645,9.35184944516129,57.64516208709678,5.809982025806452,3.981562238709677,23.87404838709677,3.0764140612903224,23.051014612903227,3.2321914387096773,18.834937483870966,27.886448451612903,4.581246067741936,1.2064515806451612,5.941935481935484
08/1997,1.910990476,179.9,11688.0,13.0841,1132.7,1.0879,0.1395698427382053,2800.37,0.1170142841,0.1216761905,1.1691851421106587,17.512959096774196,9.626878348387097,40.874193806451615,6.466865070967742,4.184921012903226,24.325660967741936,3.247249148387097,23.10424006451613,3.283789251612903,22.357641967741937,28.60062787096774,5.036812112903226,1.6999999532258063,6.712903204838709
09/1997,1.908645455,162.5,11706.0,13.0869,1222.49,1.0936,0.1380343763772587,3055.3,0.1133136368,0.1259409091,1.1227703558889968,17.388485666666668,8.978155476666666,42.779999573333335,5.657350973333333,3.7819957166666662,24.4501522,2.5775570400000003,22.9487785,3.2122914,13.059473163333331,29.64193,6.385559556666666,0.0300000016666666,9.703333446666669
10/1997,1.691491304,148.65,11844.0,13.0913,1262.89,1.1001,0.136447816476492,3616.3,0.1138227272,0.1280956522,1.1453515807712895,17.536817387096775,8.930590948387096,36.22580661451613,6.331302222580645,3.101463258064516,22.77626635483871,2.992176051612903,22.811497967741936,3.433617293548387,14.56528901935484,29.46682464516129,6.196901316129033,0.9483871032258064,4.46129024516129
11/1997,1.6031149999999998,155.05,12150.0,13.0961,1294.56,1.1073,0.1348075696364023,3492.0,0.1201200008,0.12638,1.20062145086228,17.163833083333333,9.22345739,32.563332726666665,5.63741168,2.92202878,22.961889,2.3362231600000003,22.1523199,3.350466665,19.64113758333333,27.585611433333334,4.515928653333333,5.906666691333333,7.199999911666667
12/1997,1.767795652,162.45,12291.0,13.0942,1296.7,1.1136,0.1331108639228772,4908.8,0.1232666683,0.1293,1.202253903166986,17.771763419354837,9.889772032258064,29.758064761290324,6.07734375483871,3.248846972903226,21.56215277419355,3.274972412903226,21.461229258064517,3.582480525806452,22.163304,25.820521677419357,3.504141629032258,8.770967770967742,1.1903226
01/1998,1.769136364,174.7,12292.0,13.1332,1323.16,1.1199,0.1306376838291731,9662.5,0.1151850033,0.1318727273,1.4395819138899222,18.608725677419358,10.473738251612904,18.706451587096776,6.202484067741936,3.627402441935484,23.320553322580643,3.5357322290322584,22.794159903225808,4.2592407129032255,19.97278929032258,25.92925841935484,3.5163146903225804,7.632258032258064,1.545161291935484
02/1998,1.78374,162.15,12632.0,13.1982,1346.12,1.1271,0.1281957410458234,8950.0,0.1071949958999999,0.13255,1.4929185319919085,18.35259832142857,12.475475482142857,46.403571975,5.875142192857142,4.943714789285714,24.866288571428573,3.0631614178571427,24.481551535714285,4.827582389285714,16.998174917857146,26.07356203571429,3.367791796428571,10.260714567857145,0.4214285785714285
03/1998,1.5839,146.25,12977.0,13.1619,1357.1,1.1337,0.1257844474761255,9687.57,0.09842272758,0.1281272727,1.1860705699848502,18.3897744516129,12.52762168064516,36.225807483870966,5.768830867741936,4.316054125806452,24.19541906451613,3.0353239709677418,25.927695193548388,5.926660070967743,20.050917451612904,26.25990322580645,3.608534767741936,11.81935487580645,1.9709677274193549
04/1998,1.50255,131.45,12985.0,13.2392,1360.65,1.1412,0.1234032296939021,7950.0,0.0967681789399999,0.1226363635999999,1.0616813523419004,18.338069066666662,14.012610033333337,53.61666666666667,6.038266943333334,5.6883902766666665,28.037443266666667,2.500326333333333,26.3890569,5.167134673333334,14.256622586666667,26.5851953,3.7345996166666655,8.710000276666667,0.276666665
05/1998,1.38937619,132.5,12982.0,13.29,1386.28,1.1481,0.1210515284888769,9897.3,0.09225500107,0.1121095238,0.8632095376981067,18.37317464516129,13.295158029032258,43.92580698064516,5.738439787096774,5.170533145161291,26.77572783870968,2.6505393193548388,25.17910622580645,4.057380896774194,15.214179887096773,26.92152883870968,3.333607006451613,7.167741845161291,5.345161183870967
06/1998,1.266631818,110.2,12984.0,13.3432,1386.61,1.1546,0.1187287984288519,13535.0,0.08098636627,0.1275090909,0.9894988542243108,17.726680133333332,9.091970196666669,56.4733327,5.810868009999999,4.329741139999999,24.98758263333333,2.792495823333333,24.786486866666667,4.052719443333333,15.145686823333332,26.563666666666663,3.5150932266666666,3.786666796333333,6.459999956666667
07/1998,1.169413043,129.2,12974.0,13.383,1371.54,1.1615,0.1164345074379676,13962.5,0.08624761581,0.143473913,1.026027147082037,17.259599387096774,9.40966714516129,57.77741896774193,5.5887323870967744,4.010597761290323,24.030231161290324,2.7809852935483867,24.433877096774197,4.099584480645161,12.645375706451611,25.89458087096774,3.3428689161290324,4.629032212903225,8.267742016129032
08/1998,1.236471429,116.35,13784.0,13.4603,1390.46,1.1717,0.1141681363903586,11950.0,0.08482380867,0.1527904762,1.0784171421832334,17.167596483870966,9.71836919032258,57.08387132258064,6.645083038709678,4.309988196774193,24.775728096774195,3.032046512903225,23.849334516129037,3.592134322580645,11.895638370967742,25.49289977419355,3.4099623580645164,6.345161278709677,7.719354893548387
09/1998,1.1294409090000002,105.15,13907.0,13.5456,1520.52,1.1809,0.1119291787185555,10843.8,0.07229090691,0.1518727273,1.0217180285037786,17.19480533333333,8.84510955,48.970000033333335,6.51793671,4.131234146666666,23.7404302,3.0839569533333333,23.143778333333334,2.9989572166666667,14.713990516666666,26.11436143333333,3.82316668,4.226666733333333,7.730000169999999
10/1998,1.093872727,110.0,13907.0,13.616,1587.38,1.1884,0.1097171400360109,8287.5,0.0746272707,0.1591045455,0.9516379380573524,17.42001606451613,8.609844151612903,40.53225812258065,6.268119796774193,2.666157138387097,22.792730580645163,2.7930769741935486,22.621309806451613,2.90542326967742,13.648743183870968,26.057618193548382,3.538624387096774,7.851612812903226,17.699999862580647
11/1998,1.161219048,110.1,13898.0,13.7079,1562.71,1.1937,0.1075315377731589,7685.3,0.08061429024,0.1659523809999999,0.9378033402581852,16.9596667,9.52317487,40.33999981666667,5.92870551,2.6444223433333334,21.838972533333333,2.153605714333333,21.5623901,2.199333117666667,19.244972616666665,26.285680366666668,3.6955717766666663,4.916666635,5.470000013333333
12/1998,1.17056087,117.75,13894.0,13.81,1524.56,1.2054,0.1053719008264462,7752.0,0.08076818466,0.1716347826,0.936669357984596,17.00610441935484,9.759775367741936,30.112903603225806,5.975705512903226,2.467266835483871,20.262690580645163,2.500944687096774,20.471108290322583,2.3531235751612902,22.149102967741936,25.416422387096773,3.1973700451612905,10.122580758064515,2.641935428709677
01/1999,1.14227619,103.9,13885.0,13.8679,1570.01,1.501115,0.1048461185117133,8714.3,0.08109000206,0.1582095238,1.0205840462301894,16.75153451612903,9.541131132258064,34.9129039,5.693416374193549,2.7282031412903227,21.110270870967742,2.7078219806451616,20.32554393548387,2.7139558387096776,22.57753587096774,25.09007770967742,3.2123329258064515,10.57096780967742,2.7548387903225806
02/1999,1.04762,102.9,13880.0,13.9201,1567.07,1.91288333333333,0.1043198529411764,8726.0,0.068155,0.12194,1.0217180285037786,16.767702464285716,11.480290285714286,36.51428557142857,5.7351097285714285,3.6712943571428567,22.098357071428573,2.4914546857142854,20.99963207142857,3.978301725,23.889223642857143,25.267610035714284,3.6682132035714288,7.528571171428572,2.478571364285714
03/1999,1.051321739,109.7,13901.0,13.9927,1550.15,1.896,0.1037931034482758,8886.8,0.06025217391,0.1117956522,1.0512015676170952,16.634733677419355,12.420848161290325,46.309678935483866,6.259811351612903,4.836718432258064,23.98937006451613,2.802384354838709,24.35578580645161,4.65051023548387,14.136355370967742,25.745790161290323,3.7104270129032257,10.138709666129031,1.0258065
04/1999,1.028286364,104.0,13903.0,14.0463,1574.67,1.69326842105263,0.1032658693652253,8547.8,0.0542190476199999,0.1158818182,1.073881213088877,17.346333366666666,12.728931683333334,45.2033348,5.570284966666667,5.50994865,26.73355553333333,2.5411200166666665,23.753986866666665,3.714831476666667,14.39867354,26.618318833333333,4.170019186666667,3.5266667333333337,2.35666675
05/1999,1.113547619,121.6,13910.0,14.1334,1641.33,1.68271428571429,0.1027381500230096,7990.3,0.057485,0.113347619,1.0069762589471205,16.835338032258065,10.21161975483871,50.31612912903226,5.822716216129033,4.550427287096774,24.676131,2.7307123096774197,23.41579983870968,3.640160019354839,11.292551032258064,25.50627483870968,3.2684850806451613,6.293548474193549,5.487096741935484
06/1999,1.081172727,101.4,13918.0,14.1922,1693.99,1.76461904761905,0.1022099447513812,7225.5,0.06038636364,0.1159363636,0.9400713048053632,16.7541804,8.299796683333334,48.51000056666667,5.690108286666667,3.901914373333333,23.992721666666668,2.464805296666667,22.9862782,3.420388823333333,17.296575033333333,25.66311046666667,3.6370442466666666,2.1466666733333333,12.330000066666663
07/1999,0.9579181818,91.1,13944.0,14.2427,1818.63,1.79951363636364,0.1016812528788576,6808.8,0.0537818181799999,0.1341090909,0.9325870217996752,16.716991838709678,9.539216070967743,51.99677454838709,5.844160274193548,4.01644385483871,23.34864464516129,3.1034612419354835,23.21761370967742,3.515645248387097,20.472995016129037,25.53416364516129,3.62023404516129,2.6548386548387097,6.129032312903226
08/1999,0.9149954545,89.85,13959.0,14.3143,1876.93,1.87995,0.1011520737327189,7509.5,0.05723478261,0.1590409091,0.948009180720487,16.871360161290323,9.197904567741936,44.122581,6.109855219354839,4.264451541935483,24.089236322580646,2.985341125806452,23.245033516129038,3.8226175387096775,16.460038906451615,27.100562193548388,4.500448516129032,2.6064515225806453,8.590322712903227
09/1999,0.8452409090999999,82.45,13978.0,14.3689,1975.64,1.8973,0.1006224066390041,8274.8,0.06674545455,0.1587454545,1.084087053551179,16.383208500000002,8.14379534,43.09333316666667,6.199366909999999,3.5507589066666667,23.0327915,2.621170643333333,22.9425291,3.47846009,14.718563273333332,27.8175551,4.917669516666667,2.00000001,17.22666664666667
10/1999,0.9275904762,100.2,14000.0,14.4045,1978.71,1.96871,0.1000922509225092,7349.5,0.06754285714,0.125647619,1.2700601464197911,16.626198903225806,8.895934096774193,34.50645146774194,6.052569041935484,2.8149122741935484,21.20516367741936,2.666320625806452,22.58260070967742,3.150280816129032,13.750740983870967,25.56406977419355,3.4371292,10.880645377419354,7.580645233548387
11/1999,1.124509091,134.6,14010.0,14.4666,1944.64,1.92909,0.0995616059067835,7072.5,0.06505,0.1058590909,1.2609882882310786,16.75244385,10.30781141,28.736666856666663,6.068036663333333,2.089036480333333,18.73286063333333,2.3792250966666666,21.795028566666662,2.726430756333333,19.8591547,25.507485066666668,3.62892286,9.546666796666669,4.28666699
12/1999,1.231652174,125.9,14030.0,14.5039,1888.46,1.84203043478261,0.0990304709141274,7156.0,0.05982,0.09811304348,1.037276265297421,16.617328193548385,9.652810903225808,43.36129035483871,6.4847785774193545,2.590348741935484,19.62787827419355,2.2316950290322577,18.79960283870968,2.1540472887096773,23.282768580645165,25.168370161290323,3.1469880290322583,8.780645335483872,3.025806425806452
01/2000,1.118514286,111.1,14041.0,14.5744,1923.57,1.80292380952381,0.101329469916482,7278.8,0.056295,0.09997619048,1.0341918335132585,16.241118161290323,10.192965641935483,28.02580715483871,6.037670970967742,3.1121283322580644,20.355297806451613,2.519428787096774,20.66304367741936,3.0579444967741938,20.93072458064516,24.85593780645161,3.362808738709677,10.709677308064515,1.8290322887096773
02/2000,1.040414286,100.4,14058.0,14.625,1950.64,1.77449047619048,0.1035582410204766,7415.0,0.05351,0.0969999999999999,1.062541390352986,16.24005424137931,10.918139431034485,43.21379275862069,5.853889282758621,3.557085251724138,21.37870344827586,2.6992388103448275,21.208098448275862,3.6649716310344815,20.33648544827586,25.433134586206897,3.670621568965517,7.879310173793103,2.155172444827586
03/2000,1.006526087,103.7,14061.0,14.6751,1956.25,1.74123333333333,0.1057199537113572,7479.0,0.051112,0.09589565217,1.147952935199717,16.656306354838712,11.783894661290322,43.65161318709677,6.27106985483871,4.920144035483871,24.85482667741936,3.0172845483870967,23.10208906451613,4.673315116129032,18.444510935483876,25.88436470967742,3.824390232258065,6.654838670967742,0.7258064548387098
04/2000,0.9465,98.0,14063.0,14.7101,1986.77,1.76736842105263,0.1078175895765472,7790.0,0.06011,0.09496,1.1312607161324857,16.766055283333333,13.09965373,52.33666673333333,5.840374296666667,5.3532810600000005,25.870777033333336,2.6506051766666667,24.2873203,4.1835324866666665,12.416016423333334,25.7987361,3.713526213333333,8.046666406666667,1.0933333366666669
05/2000,0.9150608696,93.0,14077.0,14.79,2055.69,1.82713181818182,0.10985395602632,8407.5,0.06780869565,0.09432173913,1.1430541317778122,17.03701829032258,8.771174461290324,61.64193580645161,5.670766829032258,4.161796426774194,24.736346548387097,2.2799166516129032,24.254979516129037,3.865700219354839,14.371311725806452,26.345924451612905,3.859534919354839,4.209677311290323,7.267741729032258
06/2000,0.8689409091,87.45,14085.0,14.8149,2120.17,1.80752857142857,0.1118316988294843,8663.3,0.08334545455,0.09542272727,1.0915259772659234,16.884458066666667,9.003595066666666,50.9433334,5.746009326666667,3.9080335933333337,23.5087637,2.5719806066666666,23.386973366666663,3.71322458,13.98046761,25.1988054,3.0156300666666667,5.433333276666667,3.9733333366666663
07/2000,0.8765619048000001,86.45,14091.0,14.8736,2161.34,1.79702380952381,0.1137533135817869,9207.8,0.0964047619,0.1041952380999999,1.1203744863060303,16.76101093548387,10.626237293548389,42.66774141935484,5.700817012903226,4.420867709677419,23.977542677419358,2.862363648387097,22.85356780645161,3.3727609677419355,19.981044993548387,25.403922,3.5736457161290325,3.3935483883870967,6.719354779032257
08/2000,0.7930391304,79.7,14106.0,14.9416,2187.38,1.80843913043478,0.1156211562115621,8317.5,0.1059782609,0.1018434783,1.1854650688100443,16.704357096774192,9.35964539032258,52.9290330967742,6.436033077419355,3.9584895967741938,23.53325541935484,3.156802338709677,23.10565183870968,3.4574118580645163,17.20707011612903,25.36837096774193,3.7161723612903215,3.26451609516129,7.477419283870968
09/2000,0.758352381,83.0,14162.0,15.0144,2213.76,1.83839,0.1174374526156178,8610.3,0.098575,0.1071333333,1.1903638722319494,16.567652483333333,8.148378126666666,45.43999941333333,6.434404756666667,3.7714625666666666,23.556957566666664,2.810152023333333,22.63301446666667,3.291597703333333,15.182764733333332,26.158179800000003,4.214173353333333,3.6300001000000006,11.880000026666666
10/2000,0.7676454545,74.4,14306.0,15.0694,2176.61,1.8788380952381,0.1192043075082261,9027.5,0.1041318182,0.09985454545,1.1475900608721683,16.842932709677417,10.07222208064516,33.722580745161295,5.988303038709677,3.0341172612903224,21.79380683870968,2.525449983870968,22.417949903225807,2.598283183870968,13.433747832258064,25.86326370967742,3.999036874193549,10.1322582,6.20000005483871
11/2000,0.7139045455,71.7,14452.0,15.1121,2136.63,1.94721,0.1209237125571787,9378.3,0.095135,0.08704545455,1.1377017354464716,16.9218194,9.682826533333332,33.54666636666666,6.372386043333334,3.2361962666666666,22.96077776666667,2.58185679,21.413223266666662,2.8771945266666665,19.93333643333333,25.5981801,3.36326991,8.08666672,3.87333347
12/2000,0.6590333332999999,65.55,14511.0,15.1407,2186.21,1.9625,0.1225975538730343,9486.3,0.097175,0.0928285714299999,1.1132530776278906,16.694343870967742,10.387487251612905,27.690322841935487,5.974557280645161,2.0855595212903224,19.387018548387097,2.5825446322580645,20.440126774193548,2.1711030441935484,22.5870134516129,25.415413677419355,3.381971487096774,10.806451706451616,3.4741936077419355
01/2001,0.656526087,63.75,14534.0,15.18,2241.4,1.95370909090909,0.1208855370392896,9487.0,0.1005952381,0.0968913043499999,1.0708874998866018,16.22760985483871,10.05293630967742,34.99032283870968,5.769654506451613,2.513928338387097,19.318738532258063,2.9706739161290323,20.907398548387096,3.1982317,20.4140910483871,25.06380064516129,3.1918413806451613,9.909677441935484,2.403225851290322
02/2001,0.672755,65.9,14557.0,15.2274,2243.42,2.00105555555556,0.1191649187844495,9673.3,0.093625,0.10217,1.0432636917019713,16.875737607142856,11.092269225,21.975000410714284,6.719783153571428,3.8983135821428574,22.59277660714286,3.395310546428572,21.56309971428572,4.270505546428572,20.807921607142852,25.3813755,3.6857788357142858,7.471428625,2.024999997857143
03/2001,0.6666590909,60.3,14552.0,15.2823,2278.78,2.08825,0.1174356341230837,10178.8,0.08716818182,0.1133272727,1.0197675789932052,16.655835451612905,11.692128096774193,38.116128064516126,6.362214012903226,5.046551348387096,23.77256977419355,2.941561780645161,23.41324558064516,4.445492187096773,20.228382709677422,25.94659587096774,3.891497961290322,8.206451812580646,1.2161290451612905
04/2001,0.6599761905,64.45,14557.0,15.3325,2323.1,2.191655,0.1156976174134719,11182.0,0.0805210526299999,0.1196095238,0.9632045431865808,17.251124966666666,13.13183571,40.2833344,5.665027230000001,5.358631186666667,25.9948044,3.10175394,25.513153966666668,5.163687333333333,15.615020853333334,25.90859693333333,3.7929227366666662,8.706666643333334,1.686666648
05/2001,0.6963130434999999,57.15,14604.0,15.3872,2346.93,2.29643181818182,0.1139508023492984,11230.0,0.08959545455,0.1353391304,0.8870916529832806,17.24582219354839,9.975109206451611,46.55161216129032,5.5774529,4.302919929032258,24.67196383870968,2.497739325806452,24.818151612903225,4.168182309677419,14.893262161290322,25.958491,3.500022222580645,5.7677418129032265,7.880645112903226
06/2001,0.6384619048,58.5,14769.0,15.4622,2305.66,2.375025,0.1121951219512195,11313.0,0.08742857143,0.1493190476,0.8663624570220719,16.9252909,10.162893433333332,43.9033334,5.914678376666667,4.485625063333333,24.174596933333337,2.82745425,23.584473133333333,3.6605099,17.487368399999998,25.6329719,3.54637708,3.5933332833333336,4.209999855
07/2001,0.5894136364,51.95,14897.0,15.5032,2304.28,2.46522272727273,0.1104305085583026,10707.0,0.08536190476,0.1526136364,0.8894503361123459,16.82734148387097,9.893400187096775,46.34193495483871,5.521165825806452,4.56284690967742,24.957918096774197,2.8883515612903223,23.699065096774195,3.851807664516129,19.58431616129032,26.19478135483871,3.903274212903226,1.712903170967742,4.870967725806452
08/2001,0.5933130435,54.35,14979.0,15.5482,2288.9,2.50983043478261,0.1086568938193344,8828.8,0.07904347826,0.1548391304,0.8969346191180341,17.421226387096773,9.42627614516129,46.90000158064517,6.141465932258065,4.153146529032258,24.41773112903226,3.555399035483871,22.885759322580643,2.93641759516129,19.095373322580645,26.265548096774197,3.828479041935484,4.341935451612903,9.345161212903225
09/2001,0.58267,48.3,14099.0,15.6438,2328.23,2.67086315789474,0.1068742086839949,9306.5,0.07160666667,0.15776,0.8659088641126362,16.680638366666667,8.10123538,46.79666723333333,6.39127322,3.82963965,23.669319466666664,2.9460087766666665,23.425791866666668,3.686448746666667,14.11503704,25.843805033333336,3.83196921,4.200000063333333,11.18999975
10/2001,0.5636782609000001,43.9,15022.0,15.7628,2320.65,2.73937272727273,0.1050823833938971,10115.5,0.06596086957,0.1436565217,0.804038791265615,17.285473,9.555512606451613,27.70967782580645,6.25873655483871,2.9357771922580644,22.40234090322581,2.786925212903226,22.887103645161293,3.222279456129032,16.62121148387097,25.69289922580645,3.5756928064516127,11.05806480967742,8.816129077419355
11/2001,0.5884772727,46.2,15063.0,15.851,2310.47,2.542265,0.1032813474734872,10576.0,0.07278,0.1141863636,0.7352287469042286,16.92230513333333,10.341859113333332,42.78666655333333,6.24971253,2.5407064,20.7207777,2.45871566,20.702181066666665,2.944480939,22.10247173333333,25.51727813333333,3.432432283333333,10.53333347,2.256666696666666
12/2001,0.565852381,46.2,15069.0,15.9197,2306.9,2.3619,0.1014710297208045,10532.3,0.0741,0.1172380952,0.7419419219638759,17.490043032258065,9.694426438709677,24.174194041935483,6.100009122580645,2.5834331870967744,21.71497551612903,2.5835248903225807,20.08777541935484,2.6405658129032257,22.28080520645161,25.19148929032258,3.3193549451612903,10.577419177419356,2.809677383870968
01/2002,0.5824304348,45.1,15101.0,16.0256,2274.96,2.3771,0.0994276127504194,10377.3,0.0731380952399999,0.1182695652,0.7843074997051648,17.02196470967742,10.25086779032258,29.058064977419352,6.0397510064516124,3.050112383870968,21.186413516129036,3.1313844483870965,20.033003516129032,3.779685077419355,22.521272677419358,24.93053496774193,3.1801881064516127,8.267741693548388,1.935483858064516
