year_month,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,month,year
2010-02-01,61.714285714285715,23.20550067857143,15.20192842857143,18.51152692857143,26.851025035714287,16.52135525,20.72273039285714,11.969334761904761,8.909496884920635,33.45357128928571,33.45357128928571,19.642857142857142,6.290248039285714,25.91999942857143,303.85346915357144,17.080714285714286,3.189131296428571,2.0,2010.0
2010-03-01,63.064516129032256,23.333726258064516,14.490177161290323,17.985405645161293,26.933804387096774,15.499460887096776,20.07232148387097,12.092981630824374,8.887722087813621,47.20322574193548,47.20322574193548,21.516129032258064,6.4678452516129035,29.74064464516129,258.84874843870966,18.46516129032258,3.4174105612903225,3.0,2010.0
2010-04-01,61.46666666666667,21.6721673,15.700499933333333,18.189250166666667,24.940913833333333,17.153743066666667,20.38161673333333,12.22608475925926,5.931446306481481,45.946665333333335,45.946665333333335,20.3,5.370392456666666,25.031999499999998,283.9365100866667,13.717,2.562259416666667,4.0,2010.0
2010-05-01,60.806451612903224,21.83211335483871,15.36437077419355,18.082381612903223,24.910156741935484,16.70078858064516,20.147821903225807,12.339021487455197,6.869405819265233,42.27741960645161,42.27741960645161,20.258064516129032,5.95953249032258,26.396128322580648,272.89760878048133,14.23741935483871,2.6434282032258065,5.0,2010.0
2010-06-01,63.0,21.218833800000002,14.767166433333333,17.525430866666667,23.872878133333334,15.9675014,19.393985966666666,12.395546055555554,8.647056986111112,49.84666583333333,49.84666583333333,22.733333333333334,6.12317102,25.0079998,289.2539714844847,14.567333333333332,2.6377400166666667,6.0,2010.0
2010-07-01,62.87096774193548,20.783726451612903,14.37082241935484,17.028551419354837,23.232509838709678,15.3672425,18.774697,12.368085080645162,7.7296213646953404,46.48709758064516,46.48709758064516,23.322580645161292,5.657262635483871,24.80516070967742,281.39421611612903,14.299354838709679,2.5681870451612903,7.0,2010.0
2010-08-01,62.935483870967744,21.493403741935484,14.132112838709679,17.171091354838712,24.217863516129032,15.054711241935484,18.93771393548387,12.270160376344087,9.43265059139785,51.180643354838715,51.180643354838715,23.29032258064516,5.953583938709677,26.44257987096774,284.92735219354836,16.41258064516129,2.9642856548387093,8.0,2010.0
2010-09-01,61.53333333333333,21.215500566666666,14.405499866666666,17.105707866666666,24.023965266666668,15.387555066666666,18.7846278,12.14265938888889,7.641145111111111,36.01999997666667,36.01999997666667,19.8,6.006331383333333,27.167999466666668,275.61413113333333,15.53,2.8056092699999997,9.0,2010.0
2010-10-01,59.58064516129032,20.770823096774194,14.020822290322581,16.95697829032258,23.493622935483874,14.869268274193548,18.59363906451613,12.012306863799283,7.479372796057347,31.251612774193546,31.251612774193546,20.032258064516128,6.393231838709678,26.25677356451613,271.52130136129034,14.951290322580645,2.702131316129032,10.0,2010.0
2010-11-01,62.333333333333336,19.550500633333332,14.412166533333334,16.5923055,21.9161747,15.476191666666667,18.235351033333334,11.902700324074074,5.931168048148148,43.533332703333336,43.533332703333336,23.2,5.892202966666667,24.635999233333333,288.35591600000004,11.928666666666667,2.1286982966666668,11.0,2010.0
